rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
51;Gini2a;57;-2100;5700;13800;16;34;7;46;10;1;0;0;0;0;0;0;100;28.07;19.3;399;50;-2050;1596;6384;7182;7980;9576
52;kiss23;56;-1400;5600;14200;16;17;23;44;9;3;0;0;0;0;0;0;100;28.57;15.48;392;50;-1350;1568;6272;7056;7840;9408
53;PacoRayban;56;-1200;5600;15400;19;19;18;39;13;4;0;0;0;0;0;0;100;33.93;8.33;392;50;-1150;1568;6272;7056;7840;9408
54;cetteberc;56;-800;5600;15200;16;17;23;40;12;4;0;0;0;0;0;0;100;28.57;9.52;392;50;-750;1568;6272;7056;7840;9408
55;xxxxYayoxxxx;55;500;5500;14200;22;18;15;42;10;3;0;0;0;0;0;0;100;40;13.94;385;50;550;1540;6160;6930;7700;9240
56;MAYFAIRW1K;53;-500;5300;13000;20;17;16;43;8;2;0;0;0;0;0;0;100;37.74;18.24;371;50;-450;1484;5936;6678;7420;8904
57;UgotDurrred;52;-2000;5200;12800;13;22;17;41;10;1;0;0;0;0;0;0;100;25;17.95;364;50;-1950;1456;5824;6552;7280;8736
58;Niniboxe;52;0;5200;14800;17;13;22;35;12;5;0;0;0;0;0;0;100;32.69;5.13;364;50;50;1456;5824;6552;7280;8736
59;oliswingerz;51;-500;5100;12000;20;21;10;43;7;1;0;0;0;0;0;0;100;39.22;21.57;357;50;-450;1428;5712;6426;7140;8568
60;MJ5555;50;0;5000;13000;19;12;19;38;9;3;0;0;0;0;0;0;100;38;13.33;350;50;50;1400;5600;6300;7000;8400
61;cyr25000;50;400;5000;12600;19;10;21;42;3;5;0;0;0;0;0;0;100;38;16;350;50;450;1400;5600;6300;7000;8400
