rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;averageBuyin;itmPercent;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD
26;JeanLuc123;197;-300;19700;51000;73;68;56;156;31;9;0;1;0;0;0;0;100;37.06;13.71;1379;100;-200;5516;22064;24822;27580;33096
27;Off the Wall;192;-2600;19200;48600;62;64;66;153;29;9;1;0;0;0;0;0;100;32.29;15.62;1344;100;-2500;5376;21504;24192;26880;32256
28;tyzef2001;179;3300;17900;50800;74;52;53;127;35;14;3;0;0;0;0;0;100;41.34;5.4;1253;100;3400;5012;20048;22554;25060;30072
29;ASDECOEUR23;169;-2700;16900;46200;53;71;45;126;31;11;0;1;0;0;0;0;100;31.36;8.88;1183;100;-2600;4732;18928;21294;23660;28392
30;PouRiToSs67;168;-2800;16800;46200;49;43;76;127;28;11;1;1;0;0;0;0;100;29.17;8.33;1176;100;-2700;4704;18816;21168;23520;28224
31;compasole;148;-1000;14800;35800;57;41;50;122;21;5;0;0;0;0;0;0;100;38.51;19.37;1036;100;-900;4144;16576;18648;20720;24864
32;BLOODY.NL;143;-2900;14300;38600;44;34;65;106;26;10;1;0;0;0;0;0;100;30.77;10.02;1001;100;-2800;4004;16016;18018;20020;24024
33;lol_Sverev;142;1000;14200;38600;55;27;60;112;15;12;3;0;0;0;0;0;100;38.73;9.39;994;100;1100;3976;15904;17892;19880;23856
34;Manu__b;141;-2700;14100;35400;49;48;44;115;16;10;0;0;0;0;0;0;100;34.75;16.31;987;100;-2600;3948;15792;17766;19740;23688
35;TopGunJTs;139;-2100;13900;37800;50;51;38;104;22;12;1;0;0;0;0;0;100;35.97;9.35;973;100;-2000;3892;15568;17514;19460;23352
36;CapriX13;139;1100;13900;38600;52;42;45;101;26;10;2;0;0;0;0;0;100;37.41;7.43;973;100;1200;3892;15568;17514;19460;23352
37;cpenible;126;1200;12600;31400;52;28;46;100;21;5;0;0;0;0;0;0;100;41.27;16.93;882;100;1300;3528;14112;15876;17640;21168
38;MAYFAIRW1K;106;-2000;10600;27000;34;31;41;82;19;5;0;0;0;0;0;0;100;32.08;15.09;742;100;-1900;2968;11872;13356;14840;17808
39;Vincejj;106;-1400;10600;28200;31;38;37;79;23;2;2;0;0;0;0;0;100;29.25;11.32;742;100;-1300;2968;11872;13356;14840;17808
40;AMERICA-POKE;99;-300;9900;30000;37;30;32;73;12;11;2;1;0;0;0;0;100;37.37;-1.01;693;100;-200;2772;11088;12474;13860;16632
41;PaKaiKai;96;-200;9600;24800;32;36;28;73;18;5;0;0;0;0;0;0;100;33.33;13.89;672;100;-100;2688;10752;12096;13440;16128
42;Fish6259;94;-1200;9400;23400;35;33;26;77;11;6;0;0;0;0;0;0;100;37.23;17.02;658;100;-1100;2632;10528;11844;13160;15792
43;sunny_flower;93;3500;9300;25800;39;26;28;74;13;3;2;1;0;0;0;0;100;41.94;7.53;651;100;3600;2604;10416;11718;13020;15624
44;raar91;93;100;9300;25200;29;32;32;76;8;8;0;1;0;0;0;0;100;31.18;9.68;651;100;200;2604;10416;11718;13020;15624
45;ManGoItsMe;92;-1200;9200;22800;33;35;24;75;12;5;0;0;0;0;0;0;100;35.87;17.39;644;100;-1100;2576;10304;11592;12880;15456
46;LOLODOUM;92;-600;9200;25400;28;23;41;66;17;9;0;0;0;0;0;0;100;30.43;7.97;644;100;-500;2576;10304;11592;12880;15456
47;UdonPowa;90;-1000;9000;24000;30;22;38;67;16;7;0;0;0;0;0;0;100;33.33;11.11;630;100;-900;2520;10080;11340;12600;15120
48;VincyVon;90;-800;9000;26000;26;39;25;64;18;5;3;0;0;0;0;0;100;28.89;3.7;630;100;-700;2520;10080;11340;12600;15120
49;bloutoussse;88;1000;8800;22600;35;24;29;68;15;5;0;0;0;0;0;0;100;39.77;14.39;616;100;1100;2464;9856;11088;12320;14784
50;TreezyBaby9;88;-1600;8800;21400;31;30;27;71;15;2;0;0;0;0;0;0;100;35.23;18.94;616;100;-1500;2464;9856;11088;12320;14784
51;Samow;87;-1700;8700;21000;28;36;23;75;8;3;1;0;0;0;0;0;100;32.18;19.54;609;50;-1650;2436;9744;10962;12180;14616
52;Latuile2306;86;-200;8600;21000;31;27;28;69;15;2;0;0;0;0;0;0;100;36.05;18.6;602;50;-150;2408;9632;10836;12040;14448
53;1FlipMore;80;-2400;8000;21600;24;32;24;60;14;5;1;0;0;0;0;0;100;30;10;560;50;-2350;2240;8960;10080;11200;13440
54;ti-breton;79;300;7900;22400;28;19;32;63;8;6;1;1;0;0;0;0;100;35.44;5.49;553;50;350;2212;8848;9954;11060;13272
55;Tant mieux;79;300;7900;22400;31;18;30;59;13;4;3;0;0;0;0;0;100;39.24;5.49;553;50;350;2212;8848;9954;11060;13272
56;Etnies;78;-800;7800;18400;31;25;22;67;8;3;0;0;0;0;0;0;100;39.74;21.37;546;50;-750;2184;8736;9828;10920;13104
57;MezuuUuuT;78;0;7800;20200;28;26;24;59;15;4;0;0;0;0;0;0;100;35.9;13.68;546;50;50;2184;8736;9828;10920;13104
58;Patoufponpon;76;-1200;7600;20800;25;23;28;59;13;3;0;1;0;0;0;0;100;32.89;8.77;532;50;-1150;2128;8512;9576;10640;12768
59;Teddy.C974;76;-1400;7600;20400;23;23;30;55;16;5;0;0;0;0;0;0;100;30.26;10.53;532;50;-1350;2128;8512;9576;10640;12768
60;NOACH95;76;-200;7600;23400;28;26;22;53;14;7;1;1;0;0;0;0;100;36.84;-2.63;532;50;-150;2128;8512;9576;10640;12768
61;paulie.w;74;-1000;7400;20600;28;18;28;58;10;5;0;1;0;0;0;0;100;37.84;7.21;518;50;-950;2072;8288;9324;10360;12432
62;quadrifoglio;70;-600;7000;20200;23;28;19;51;14;4;0;1;0;0;0;0;100;32.86;3.81;490;50;-550;1960;7840;8820;9800;11760
63;carplaygirl;70;-1000;7000;21200;21;32;17;47;14;7;2;0;0;0;0;0;100;30;-0.95;490;50;-950;1960;7840;8820;9800;11760
64;Ryuka8;69;-900;6900;20600;25;24;20;50;11;7;0;1;0;0;0;0;100;36.23;0.48;483;50;-850;1932;7728;8694;9660;11592
65;PimPamPoum__;68;1000;6800;19000;25;28;15;49;11;8;0;0;0;0;0;0;100;36.76;6.86;476;50;1050;1904;7616;8568;9520;11424
66;-aRkaZ-;68;-800;6800;16400;24;22;22;55;12;1;0;0;0;0;0;0;100;35.29;19.61;476;50;-750;1904;7616;8568;9520;11424
67;MAMARAZZI;68;800;6800;19000;27;24;17;50;11;6;1;0;0;0;0;0;100;39.71;6.86;476;50;850;1904;7616;8568;9520;11424
68;Brazil2aa;68;600;6800;20400;26;13;29;49;8;9;2;0;0;0;0;0;100;38.24;0;476;50;650;1904;7616;8568;9520;11424
69;OhMyGuruuu;67;-1700;6700;17400;21;25;21;54;6;7;0;0;0;0;0;0;100;31.34;13.43;469;50;-1650;1876;7504;8442;9380;11256
70;allattin59;66;-1800;6600;17200;18;22;26;52;8;6;0;0;0;0;0;0;100;27.27;13.13;462;50;-1750;1848;7392;8316;9240;11088
71;Calma;65;-1100;6500;15800;22;18;25;54;8;3;0;0;0;0;0;0;100;33.85;18.97;455;50;-1050;1820;7280;8190;9100;10920
72;Biscotto06;65;-100;6500;19000;24;17;24;46;10;8;1;0;0;0;0;0;100;36.92;2.56;455;50;-50;1820;7280;8190;9100;10920
73;macssime;64;-1400;6400;15000;20;19;25;54;9;1;0;0;0;0;0;0;100;31.25;21.88;448;50;-1350;1792;7168;8064;8960;10752
74;isolab;64;-1400;6400;15800;19;13;32;54;5;5;0;0;0;0;0;0;100;29.69;17.71;448;50;-1350;1792;7168;8064;8960;10752
75;Buddylov;64;-400;6400;19800;20;18;26;40;17;5;2;0;0;0;0;0;100;31.25;-3.12;448;50;-350;1792;7168;8064;8960;10752
76;MorX13;63;-1300;6300;16000;17;21;25;50;9;4;0;0;0;0;0;0;100;26.98;15.34;441;50;-1250;1764;7056;7938;8820;10584
77;kart06;62;200;6200;16400;24;15;23;49;6;7;0;0;0;0;0;0;100;38.71;11.83;434;50;250;1736;6944;7812;8680;10416
78;WERZOU;61;300;6100;17200;21;11;29;45;9;6;1;0;0;0;0;0;100;34.43;6.01;427;50;350;1708;6832;7686;8540;10248
79;vendbasten;61;-300;6100;18000;14;14;33;42;11;7;1;0;0;0;0;0;100;22.95;1.64;427;50;-250;1708;6832;7686;8540;10248
80;lera 33;60;-1400;6000;15800;15;26;19;48;5;7;0;0;0;0;0;0;100;25;12.22;420;50;-1350;1680;6720;7560;8400;10080
81;Pelmanoir14;60;-600;6000;14600;22;14;24;50;7;3;0;0;0;0;0;0;100;36.67;18.89;420;50;-550;1680;6720;7560;8400;10080
82;jte bouffe;59;-500;5900;15200;21;21;17;44;13;2;0;0;0;0;0;0;100;35.59;14.12;413;50;-450;1652;6608;7434;8260;9912
83;sofsof69;57;-2700;5700;16000;11;22;24;41;11;4;1;0;0;0;0;0;100;19.3;6.43;399;50;-2650;1596;6384;7182;7980;9576
84;UnderEV;57;900;5700;16200;22;16;19;41;10;5;1;0;0;0;0;0;100;38.6;5.26;399;50;950;1596;6384;7182;7980;9576
85;MaCyLia8484;56;-800;5600;13800;19;14;23;45;9;2;0;0;0;0;0;0;100;33.93;17.86;392;50;-750;1568;6272;7056;7840;9408
86;Jynx Maze;55;500;5500;15800;19;18;18;39;10;5;1;0;0;0;0;0;100;34.55;4.24;385;50;550;1540;6160;6930;7700;9240
87;t6mbanahhui;55;-1900;5500;14000;14;11;30;43;9;3;0;0;0;0;0;0;100;25.45;15.15;385;50;-1850;1540;6160;6930;7700;9240
88;ALLIN_BABA;53;-2300;5300;13200;12;17;24;42;9;2;0;0;0;0;0;0;100;22.64;16.98;371;50;-2250;1484;5936;6678;7420;8904
89;nkimhoangkie;53;2900;5300;16400;21;16;16;36;14;1;1;1;0;0;0;0;100;39.62;-3.14;371;50;2950;1484;5936;6678;7420;8904
90;Kekhou;53;1700;5300;15200;23;12;18;36;11;6;0;0;0;0;0;0;100;43.4;4.4;371;50;1750;1484;5936;6678;7420;8904
91;jesuisfou83;53;-1500;5300;12800;16;24;13;44;7;2;0;0;0;0;0;0;100;30.19;19.5;371;50;-1450;1484;5936;6678;7420;8904
92;thiema;52;-1200;5200;13800;14;12;26;37;13;2;0;0;0;0;0;0;100;26.92;11.54;364;50;-1150;1456;5824;6552;7280;8736
93;Maths-rix;51;1300;5100;14600;23;9;19;36;10;4;1;0;0;0;0;0;100;45.1;4.58;357;50;1350;1428;5712;6426;7140;8568
94;Finalgig;51;700;5100;12400;21;13;17;41;9;1;0;0;0;0;0;0;100;41.18;18.95;357;50;750;1428;5712;6426;7140;8568
95;E.X.O.C.E.T;51;300;5100;12600;19;19;13;43;6;1;1;0;0;0;0;0;100;37.25;17.65;357;50;350;1428;5712;6426;7140;8568
96;fabrice2570;50;-1200;5000;12400;16;11;23;41;6;3;0;0;0;0;0;0;100;32;17.33;350;50;-1150;1400;5600;6300;7000;8400
97;Picciotto;50;-1000;5000;12800;14;23;13;40;6;4;0;0;0;0;0;0;100;28;14.67;350;50;-950;1400;5600;6300;7000;8400
