rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
94;vanvan690;226;550;11150;33100;76;61;89;149;49;25;3;0;0;0;0;0
95;Blind_fold;223;675;7725;20500;92;71;60;169;34;20;0;0;0;0;0;0
96;Jynx Maze;223;-275;6125;15350;88;66;69;176;36;11;0;0;0;0;0;0
97;LEJOKERDU92;223;-675;5775;15050;72;72;79;176;29;16;2;0;0;0;0;0
98;virgie79;222;-650;6600;18100;79;60;83;163;39;19;1;0;0;0;0;0
99;TreezyBaby9;218;-750;6100;16550;76;73;69;166;36;15;1;0;0;0;0;0
100;tharod69;216;-300;5400;14250;80;84;52;159;45;12;0;0;0;0;0;0
101;_StrongBaby_;212;275;5325;14950;84;67;61;161;31;15;4;1;0;0;0;0
102;fafou1981;211;-425;5275;15300;72;55;84;148;42;18;2;1;0;0;0;0
103;WALYANISW;210;-325;5575;16600;72;72;66;156;33;19;0;1;1;0;0;0
104;LeZizouFou;209;-25;8825;24400;77;86;46;154;37;16;1;1;0;0;0;0
105;baby4you;209;225;5225;14150;76;67;66;155;40;11;3;0;0;0;0;0
106;Tigrouwood1;207;-975;5175;14100;62;68;77;158;29;17;3;0;0;0;0;0
107;alicia1204;207;-825;5675;15750;77;76;54;160;26;16;5;0;0;0;0;0
108;sniper 78;206;-700;5150;13400;73;63;70;159;34;12;1;0;0;0;0;0
109;Ectosdeblaes;205;550;5350;15050;75;62;68;148;39;15;3;0;0;0;0;0
110;Rohnino;204;300;8500;25750;76;61;67;150;35;16;2;0;1;0;0;0
111;AAnittt22;202;575;5225;15000;84;72;46;145;35;18;4;0;0;0;0;0
112;tchacacaboom;202;-250;5250;15100;73;60;69;140;40;20;2;0;0;0;0;0
113;NOACH95;202;-850;7250;19700;73;68;61;149;38;13;2;0;0;0;0;0
114;AuteuiL_yaya;202;1200;9450;27750;76;76;50;155;27;17;2;0;1;0;0;0
115;DavidNWA;201;-450;6750;17650;75;62;64;158;28;12;3;0;0;0;0;0
116;MacMalouff;201;775;5325;14950;74;77;50;143;37;20;1;0;0;0;0;0
117;LAFORCEDU01;200;-250;5300;13650;79;59;62;161;27;8;4;0;0;0;0;0
118;philippe1365;200;-25;5175;14450;72;63;65;151;26;21;1;1;0;0;0;0
119;jAAfAAl;199;-650;5450;14600;72;72;55;154;30;13;1;1;0;0;0;0
120;enjoz;198;550;5000;13450;77;70;51;150;31;16;1;0;0;0;0;0
121;gaybel;198;425;5425;14800;82;64;52;148;35;13;2;0;0;0;0;0
122;ShipforBoobs;197;-125;5125;13450;76;64;57;147;38;12;0;0;0;0;0;0
123;Don Curioso;196;-750;4900;13650;57;65;74;138;43;13;2;0;0;0;0;0
124;Obrado;196;-950;4900;13000;63;52;81;145;38;13;0;0;0;0;0;0
125;Sylange_974;195;-850;6100;17500;61;79;55;137;41;14;3;0;0;0;0;0
126;paschaa0087;195;-325;4875;13100;69;79;47;150;30;14;0;1;0;0;0;0
127;Kehan2212;194;-150;5700;15100;67;51;76;147;35;9;3;0;0;0;0;0
128;U-fK-MyWife;193;-275;4825;13700;65;72;56;141;32;18;1;1;0;0;0;0
129;ALaRetraite;193;850;9650;26700;74;56;63;143;32;15;3;0;0;0;0;0
130;castorseb;192;1750;8250;23750;75;55;62;133;39;18;2;0;0;0;0;0
131;ti-breton;192;-725;5225;13850;68;46;78;145;34;12;1;0;0;0;0;0
132;Nicosinus;192;225;5925;15800;78;58;56;138;44;9;1;0;0;0;0;0
133;atakcocombre;189;-600;5400;15400;61;69;59;138;29;21;1;0;0;0;0;0
134;pium;189;-775;5275;14250;63;63;63;143;36;8;1;1;0;0;0;0
135;sandkaman;188;-300;4700;12600;64;74;50;144;26;17;1;0;0;0;0;0
136;jayjay34990;187;-400;5450;17100;64;59;64;135;33;18;0;0;1;0;0;0
137;doowie2a;187;-1100;5550;13800;59;62;66;149;28;10;0;0;0;0;0;0
138;cxin19871026;186;-900;5150;13250;63;64;59;146;27;13;0;0;0;0;0;0
139;-Elu-;185;675;4625;12850;78;54;53;137;28;18;2;0;0;0;0;0
140;jasty2k;184;650;4600;12350;76;73;35;138;29;17;0;0;0;0;0;0
141;home2lombre;184;-350;4600;12250;66;66;52;144;25;12;3;0;0;0;0;0
142;PPhenoMNexuS;183;450;5700;15350;76;46;61;135;32;16;0;0;0;0;0;0
143;UdonPowa;182;2125;4825;37950;55;42;85;135;32;12;2;0;0;0;1;0
144;superwingss;181;-175;6925;18350;66;50;65;140;26;13;2;0;0;0;0;0
145;Team. 2015;181;425;8375;22100;69;57;55;140;30;9;1;1;0;0;0;0
146;EpicKind;178;-450;4450;11900;61;63;54;134;32;10;2;0;0;0;0;0
147;Lapiche;178;50;4450;12100;67;51;60;134;28;14;2;0;0;0;0;0
148;lamagouille;178;-250;6000;15400;72;60;46;140;29;7;2;0;0;0;0;0
149;SharKKutier;177;-375;4425;12200;58;61;58;128;33;15;1;0;0;0;0;0
150;MrTs222;176;-150;4400;11550;71;66;39;136;27;12;1;0;0;0;0;0
151;LoozAmaaX;175;-275;4375;11700;61;63;51;129;33;13;0;0;0;0;0;0
152;Poker_Dz;175;-1100;5250;14100;50;49;76;130;31;13;1;0;0;0;0;0
153;-rep-;175;-425;8475;22400;68;48;59;131;35;7;2;0;0;0;0;0
154;vr68;174;-425;5325;14250;56;64;54;139;22;11;2;0;0;0;0;0
155;elrolls;174;1175;4825;14050;70;56;48;125;30;17;2;0;0;0;0;0
156;Chakra 6;174;-150;4550;11950;64;58;52;130;34;9;1;0;0;0;0;0
157;Moreirense7;173;-1200;5050;12600;59;62;52;140;22;9;2;0;0;0;0;0
158;karigane;173;475;5925;16600;63;40;70;126;27;17;3;0;0;0;0;0
159;JDOUBLON12;173;-425;4325;11450;57;48;68;133;28;10;2;0;0;0;0;0
160;Touchdown67.;172;-600;4700;13000;55;65;52;131;30;8;2;1;0;0;0;0
161;audesusenbas;170;-50;4250;11400;65;62;43;126;30;14;0;0;0;0;0;0
162;zikman38760;169;-475;4375;12000;55;76;38;123;36;9;0;1;0;0;0;0
163;bientot60000;169;975;5825;16900;66;44;59;127;28;13;0;0;1;0;0;0
164;PUISSANCE 21;167;-425;4425;11800;49;65;53;126;24;17;0;0;0;0;0;0
165;-LARAFABIAN-;167;-375;5075;14650;61;44;62;125;20;21;0;1;0;0;0;0
166;_Lokty_;166;-700;8300;21500;55;53;58;129;27;9;1;0;0;0;0;0
167;Benmc24;166;-1100;5600;14050;54;52;60;131;27;8;0;0;0;0;0;0
168;PandaPower;166;-1125;6975;18000;54;61;51;130;23;13;0;0;0;0;0;0
169;jp1260;166;1400;5900;19200;57;50;59;119;29;14;3;0;1;0;0;0
170;mohamed b;166;950;5700;14500;73;53;40;134;21;9;2;0;0;0;0;0
171;Lampuki Pie;165;225;4425;12050;63;36;66;116;38;11;0;0;0;0;0;0
172;Jean cule...;165;-350;4650;12800;55;63;47;119;33;12;1;0;0;0;0;0
173;AAnus Etroit;164;-1600;7050;18950;48;50;66;123;29;10;2;0;0;0;0;0
174;janoli17;164;-1275;5975;15150;54;68;42;130;24;10;0;0;0;0;0;0
175;sancho431;162;-250;4050;11250;54;50;58;118;29;13;2;0;0;0;0;0
176;MuTuon;162;-1250;6050;17200;47;53;62;115;30;16;1;0;0;0;0;0
177;YAMA1600;162;-1225;5025;13150;51;64;47;123;29;10;0;0;0;0;0;0
178;SCOFIELD0413;159;1375;4275;13050;72;35;52;118;28;11;0;1;1;0;0;0
179;Gino65;158;375;4125;11150;69;35;54;118;28;11;1;0;0;0;0;0
180;Addict69;158;150;4050;11050;59;55;44;109;39;10;0;0;0;0;0;0
181;EdCercueil;157;250;4750;13150;54;57;46;112;28;17;0;0;0;0;0;0
182;Provencal11;157;225;4175;15900;64;53;40;122;21;12;1;0;0;1;0;0
183;-TCHETNIK-;157;-225;4225;10900;56;46;55;123;24;9;1;0;0;0;0;0
184;giova06110;155;-175;5875;15300;57;44;54;119;27;8;1;0;0;0;0;0
185;truzman;155;-125;5525;14400;55;39;61;119;26;9;1;0;0;0;0;0
186;Easyrev;154;25;6225;21300;51;46;57;117;23;12;1;0;0;1;0;0
187;Trafinoglu;154;-450;3850;10100;54;60;40;123;16;14;1;0;0;0;0;0
188;PhiI lvey;153;-425;5825;15150;54;55;44;122;20;9;2;0;0;0;0;0
189;Sor13;153;-400;3900;11000;49;56;48;115;25;10;2;1;0;0;0;0
190;The kingO;153;100;7500;22150;54;55;44;111;24;14;3;1;0;0;0;0
191;moka_prv;152;-375;7275;19850;55;56;41;115;22;13;2;0;0;0;0;0
192;BadButteur;152;-1150;5600;14150;42;63;47;117;27;8;0;0;0;0;0;0
193;romanom37;151;-175;7275;19000;54;62;35;121;15;12;3;0;0;0;0;0
194;18alicia18;150;-275;5875;15550;55;43;52;116;20;14;0;0;0;0;0;0
195;Malhabah;149;-1725;5825;15800;39;35;75;110;29;8;2;0;0;0;0;0
196;theos57100;148;-225;3875;10700;53;38;57;108;29;9;2;0;0;0;0;0
197;gogepok37;148;-750;3700;9400;44;56;48;117;22;9;0;0;0;0;0;0
198;Rv1401;147;-925;4925;13900;49;32;66;100;35;12;0;0;0;0;0;0
199;LexpressoMan;147;-675;3875;9850;52;39;56;116;20;11;0;0;0;0;0;0
200;freddoc70;147;-475;4275;11050;51;59;37;116;19;11;1;0;0;0;0;0
201;RunG00D4Ever;146;450;3650;9500;57;42;47;113;22;11;0;0;0;0;0;0
202;gauchitogil;146;1900;7300;20100;61;44;41;112;24;7;2;1;0;0;0;0
203;FAIT TIREZ;146;-600;3650;9350;49;47;50;113;25;8;0;0;0;0;0;0
204;bylly93;145;-675;3725;9900;45;45;55;113;20;10;2;0;0;0;0;0
205;nanou.ska78;145;-150;4650;12300;50;30;65;111;21;13;0;0;0;0;0;0
206;gilodil14;145;0;3650;9650;58;49;38;113;19;12;1;0;0;0;0;0
207;DesperHate;144;1300;7100;20200;62;40;42;102;26;15;1;0;0;0;0;0
208;tonyno gypsi;144;425;4075;10950;57;41;46;110;19;14;1;0;0;0;0;0
209;lescure4ever;143;-475;3575;9850;51;45;47;111;21;8;2;1;0;0;0;0
210;Hommedpierre;140;300;3500;9600;52;28;60;107;21;11;0;1;0;0;0;0
211;Arthur4King;140;-400;3500;8650;51;49;40;120;9;10;1;0;0;0;0;0
212;azerty7373;140;225;5025;14000;48;41;51;103;28;7;1;1;0;0;0;0
213;Bigfish8z;139;-225;6025;16300;55;39;45;109;19;9;1;1;0;0;0;0
214;IshvJunklol;139;-575;3475;8600;48;66;25;117;13;8;1;0;0;0;0;0
215;WSOPMONACO;139;-400;5000;13500;47;51;41;107;20;11;1;0;0;0;0;0
216;lokahi59;139;425;4925;13250;48;52;39;104;25;9;1;0;0;0;0;0
217;Pelele64;139;500;3650;10800;59;40;40;99;22;15;2;1;0;0;0;0
219;marcaurel79;138;-850;4350;12300;42;46;50;96;28;14;0;0;0;0;0;0
220;erwann35400;136;100;5450;14150;49;41;46;104;21;11;0;0;0;0;0;0
221;TIAGO2205;136;-450;3750;9850;49;43;44;105;20;10;1;0;0;0;0;0
222;Plexi00;136;100;3400;9150;51;59;26;104;19;12;1;0;0;0;0;0
223;ljeff;135;-475;3475;8950;45;53;37;105;20;10;0;0;0;0;0;0
224;Cop-y-33;135;-1425;5875;15750;40;42;53;104;19;11;1;0;0;0;0;0
225;muso;135;-200;3450;8850;47;48;40;105;23;6;1;0;0;0;0;0
226;chrismaboul;135;-1000;4800;13500;40;45;50;100;19;14;1;1;0;0;0;0
227;Le TAAnKK;135;-300;3900;10700;44;48;43;98;24;12;1;0;0;0;0;0
228;CARAS;135;-675;3525;9200;44;48;43;102;23;10;0;0;0;0;0;0
229;Shurky;135;175;3875;12050;37;64;34;98;21;13;2;0;1;0;0;0
230;Petti go;135;150;5150;14800;45;35;55;95;27;11;2;0;0;0;0;0
231;Eden 62;134;-550;3850;9950;46;40;48;102;24;8;0;0;0;0;0;0
232;Gini2a;134;375;5275;13100;53;49;32;108;19;7;0;0;0;0;0;0
233;Woodshipper1;133;-375;3325;9100;50;45;38;100;21;10;2;0;0;0;0;0
234;hidjay;133;-325;3325;8700;46;38;49;100;25;8;0;0;0;0;0;0
235;Papi-Maurice;133;-875;3525;9300;38;34;61;100;24;9;0;0;0;0;0;0
236;skima37;133;-175;3625;9200;48;38;47;106;18;8;1;0;0;0;0;0
237;Etnies;132;400;3300;8900;46;56;30;106;17;6;2;1;0;0;0;0
238;fisherman97;132;300;4850;13750;48;42;42;95;18;18;1;0;0;0;0;0
239;M4d H4tt3r;131;225;3275;9000;50;40;41;94;25;12;0;0;0;0;0;0
240;Peecksick;131;125;4275;12050;44;46;41;98;21;9;3;0;0;0;0;0
241;maxoumimizan;131;-150;3300;8650;49;36;46;99;23;9;0;0;0;0;0;0
242;ChibreAcier7;131;1325;6325;18650;52;41;38;95;14;19;3;0;0;0;0;0
243;ruppson75;130;-100;3750;9650;42;43;45;104;14;12;0;0;0;0;0;0
244;AbbAu;130;-550;3950;10900;41;44;45;101;14;13;2;0;0;0;0;0
245;huit-et-six;130;650;4250;12250;40;47;43;99;20;9;1;1;0;0;0;0
246;ValueDark;129;-350;3550;9500;43;31;55;91;30;8;0;0;0;0;0;0
247;Paire-severe;129;525;4975;13500;50;44;35;91;31;6;1;0;0;0;0;0
248;WERZOU;128;-225;4425;11650;44;37;47;98;23;7;0;0;0;0;0;0
249;lavinia83;128;-650;3350;8700;33;53;42;100;17;11;0;0;0;0;0;0
250;lafrappe42;128;0;3800;10600;45;34;49;94;20;11;3;0;0;0;0;0
251;Micky 187;127;-75;3175;8900;44;46;37;94;19;12;2;0;0;0;0;0
252;mattl_63;126;-400;3150;8200;40;32;54;99;18;8;1;0;0;0;0;0
253;GOODANALIZ;126;-125;3525;10250;47;40;39;92;18;13;3;0;0;0;0;0
254;bebert1215;126;0;3350;8800;49;40;37;100;15;10;1;0;0;0;0;0
255;Ozeiil;126;525;4425;11550;59;36;31;96;19;11;0;0;0;0;0;0
256;Needle Sting;126;-400;3150;9450;37;45;44;88;19;16;3;0;0;0;0;0
257;FSLT83;126;525;3875;10850;49;42;35;87;29;10;0;0;0;0;0;0
258;Titiak;124;-600;3350;8650;41;47;36;95;20;9;0;0;0;0;0;0
259;pablo8413;124;-550;3100;7950;44;44;36;99;17;7;1;0;0;0;0;0
260;Donaldinho08;124;-925;3775;10000;37;60;27;95;23;4;2;0;0;0;0;0
261;Winaarien69;124;-325;3125;8000;43;48;33;95;25;3;1;0;0;0;0;0
262;brandagoal38;124;1325;3325;11250;39;41;44;97;14;12;0;0;1;0;0;0
263;luish_f;124;-350;4050;10250;41;41;42;97;19;8;0;0;0;0;0;0
264;SEGOMAN;124;-550;3350;10150;39;32;53;87;30;6;0;0;1;0;0;0
265;La ducale;123;-150;4050;10650;49;40;34;94;18;10;1;0;0;0;0;0
266;Orion expres;123;-925;5575;14300;43;41;39;97;15;11;0;0;0;0;0;0
267;cAAlimero;123;-1075;3875;9650;39;41;43;97;20;6;0;0;0;0;0;0
268;Nioum69;123;-600;3150;9100;36;49;38;85;24;13;1;0;0;0;0;0
269;Super Red;123;75;3575;9600;49;39;35;90;25;8;0;0;0;0;0;0
270;Sir Pkr;122;-25;3225;8600;48;35;39;93;21;6;2;0;0;0;0;0
271;scalp95;122;-200;3150;8500;45;44;33;90;23;9;0;0;0;0;0;0
272;f.dup44;122;50;3200;8650;41;41;40;96;16;7;3;0;0;0;0;0
273;Owned69_x;121;-525;3025;8100;39;46;36;89;25;6;1;0;0;0;0;0
274;bastos1717;121;-300;3050;8000;41;43;37;92;20;9;0;0;0;0;0;0
275;DANARY;120;-175;3075;8150;41;26;53;91;19;10;0;0;0;0;0;0
276;la_pin_ce;120;-500;3000;7650;41;43;36;95;17;8;0;0;0;0;0;0
277;Allzap;120;-575;3175;8550;32;37;51;89;23;6;2;0;0;0;0;0
278;MapyPorrins;120;1400;6000;18700;50;33;37;82;24;9;4;1;0;0;0;0
279;GameOfBluff;120;1900;6000;18700;43;31;46;89;21;7;2;0;1;0;0;0
280;cucu13;120;-150;3850;10300;44;35;41;90;19;9;2;0;0;0;0;0
281;zegnial;120;-1100;3900;10400;36;36;48;93;22;4;0;1;0;0;0;0
282;canaille3869;119;-225;2975;8300;38;33;48;87;19;12;1;0;0;0;0;0
283;Full1977;119;25;2975;7850;46;36;37;93;18;6;2;0;0;0;0;0
284;vimaak;119;700;3100;8550;47;24;48;91;18;6;4;0;0;0;0;0
285;newintown;119;850;3350;9800;47;38;34;77;32;8;2;0;0;0;0;0
286;damdam113;118;25;3075;12650;46;34;38;94;15;8;0;0;0;1;0;0
287;Lemagicienn;117;-475;5075;13550;39;36;42;94;14;7;1;1;0;0;0;0
288;Waddle du 13;117;-125;2925;7600;42;30;45;89;21;7;0;0;0;0;0;0
289;Size7;117;-725;5675;16750;35;39;43;78;25;13;1;0;0;0;0;0
290;CandC36;117;-375;3775;10800;38;43;36;83;20;13;1;0;0;0;0;0
291;XENANAS;117;475;5525;15350;43;40;34;84;24;7;2;0;0;0;0;0
292;Hk211;116;-50;3600;12400;37;25;54;91;13;9;2;0;1;0;0;0
293;Ginna Soul;116;50;3100;8400;45;27;44;88;15;13;0;0;0;0;0;0
294;stakaws;116;675;2975;8600;47;40;29;81;21;12;2;0;0;0;0;0
295;gueulderak;116;-700;3900;10100;38;45;33;86;24;5;1;0;0;0;0;0
296;LoveMc2;115;-25;3375;9200;41;42;32;86;21;6;2;0;0;0;0;0
297;Open master;115;-425;2875;7300;40;32;43;92;15;8;0;0;0;0;0;0
298;habib1342;114;-175;3125;8450;44;31;39;86;19;7;2;0;0;0;0;0
299;pollo401;114;-1075;4725;12650;36;34;44;86;21;6;1;0;0;0;0;0
300;cpenible;114;-1050;5250;13600;36;32;46;93;16;4;0;1;0;0;0;0
301;dgeo51;114;875;2875;8300;49;31;34;86;12;15;0;1;0;0;0;0
302;Shanis;113;-275;3125;8350;41;34;38;85;18;10;0;0;0;0;0;0
303;KroKo_Deal;113;-525;4075;10350;43;35;35;89;17;6;1;0;0;0;0;0
304;squali44;113;750;5650;15300;44;42;27;84;18;11;0;0;0;0;0;0
305;LernMepoker;112;675;2825;7700;49;29;34;82;19;11;0;0;0;0;0;0
306;PENICILLINE;112;150;2800;7450;44;34;34;86;17;8;1;0;0;0;0;0
307;_KirbystacK_;112;-850;3250;8450;32;44;36;85;22;5;0;0;0;0;0;0
308;Y.FiShErMaN;112;-225;3275;9050;39;37;36;86;13;13;0;0;0;0;0;0
309;Sandyge83;111;-550;2850;7200;36;42;33;89;17;4;1;0;0;0;0;0
310;AdriPerrine;111;50;3000;7700;40;49;22;88;18;4;1;0;0;0;0;0
311;-touco-;111;-375;2825;7500;35;40;36;84;20;6;1;0;0;0;0;0
312;jemsc;111;-675;2925;7550;34;41;36;87;17;6;1;0;0;0;0;0
313;bapt01;110;625;3925;11300;44;28;38;75;23;12;0;0;0;0;0;0
314;fishofilo;110;50;3050;7750;42;31;37;85;19;6;0;0;0;0;0;0
315;ALPGORT;110;-125;2775;6900;44;40;26;89;15;6;0;0;0;0;0;0
316;ALLIN_BABA;110;-600;4350;11500;36;40;34;83;22;4;1;0;0;0;0;0
317;AMSTEPH;110;575;2825;7300;50;27;33;88;15;5;2;0;0;0;0;0
318;SystemMaster;108;450;2700;7200;46;27;35;80;20;8;0;0;0;0;0;0
319;alban75;108;-750;3300;8300;31;35;42;83;19;6;0;0;0;0;0;0
320;Janemba60;108;-300;2800;7000;37;38;33;88;13;7;0;0;0;0;0;0
321;TIMES SQUARE;108;-425;3625;9200;33;30;45;82;19;7;0;0;0;0;0;0
