"rank";"playerName";"expressoNb";"profit";"totalBuyin";"totalJackpot";"places1";"places2";"places3";"totalX2";"totalX4";"totalX6";"totalX10";"totalX20";"totalX50";"totalX200";"totalX1000";"totalX10000"
"221";"lizarazu80";"124";"-50";"3350";"9500";"46";"36";"42";"86";"26";"11";"1";"0";"0";"0";"0";"0"
"222";"CichyGrzmot";"123";"-125";"3075";"8100";"49";"44";"30";"96";"15";"12";"0";"0";"0";"0";"0";"0"
"223";"AMSTEPH";"122";"125";"3075";"8050";"48";"45";"29";"99";"15";"7";"0";"1";"0";"0";"0";"0"
"224";"vicesmoriz";"122";"-175";"4275";"11800";"41";"32";"49";"95";"16";"9";"2";"0";"0";"0";"0";"0"
"225";"7lucky7";"122";"-525";"5525";"13900";"46";"44";"32";"99";"16";"6";"1";"0";"0";"0";"0";"0"
"226";"Zagpak";"122";"50";"3100";"8950";"42";"38";"42";"94";"16";"10";"0";"2";"0";"0";"0";"0"
"227";"NOACH95";"121";"-850";"3800";"10350";"37";"52";"32";"89";"24";"7";"1";"0";"0";"0";"0";"0"
"228";"PACO&A&H";"121";"275";"3275";"8650";"49";"30";"42";"91";"21";"9";"0";"0";"0";"0";"0";"0"
"229";"ALLIN_BABA";"121";"200";"3900";"10750";"46";"44";"31";"90";"20";"11";"0";"0";"0";"0";"0";"0"
"230";"allattin59";"121";"-250";"3850";"9800";"43";"30";"48";"97";"14";"10";"0";"0";"0";"0";"0";"0"
"231";"corama";"121";"200";"3450";"10000";"39";"29";"53";"86";"25";"7";"2";"1";"0";"0";"0";"0"
"232";"_KirbystacK_";"121";"-600";"3650";"9000";"39";"46";"36";"97";"18";"6";"0";"0";"0";"0";"0";"0"
"233";"LucAS nOOb";"120";"-50";"3800";"9950";"48";"39";"33";"93";"21";"5";"0";"1";"0";"0";"0";"0"
"234";"legrandgar";"120";"-25";"3275";"9100";"48";"39";"33";"91";"19";"8";"2";"0";"0";"0";"0";"0"
"235";"papitox";"120";"-150";"3000";"7800";"45";"34";"41";"93";"18";"9";"0";"0";"0";"0";"0";"0"
"236";"123Carte";"120";"1175";"5675";"16600";"47";"34";"39";"93";"14";"9";"3";"1";"0";"0";"0";"0"
"237";"Don Curioso";"119";"-925";"2975";"7450";"34";"43";"42";"97";"14";"8";"0";"0";"0";"0";"0";"0"
"238";"latueuse38";"119";"550";"3650";"9850";"45";"27";"47";"91";"20";"6";"2";"0";"0";"0";"0";"0"
"239";"bil9";"119";"-275";"3825";"9650";"45";"25";"49";"96";"12";"11";"0";"0";"0";"0";"0";"0"
"240";"CARAS";"118";"0";"3000";"9150";"36";"38";"44";"84";"20";"9";"4";"1";"0";"0";"0";"0"
"241";"vissan69";"118";"-300";"3100";"8000";"43";"30";"45";"92";"18";"8";"0";"0";"0";"0";"0";"0"
"242";"SharKKutier";"118";"-500";"2950";"7850";"39";"40";"39";"91";"19";"6";"2";"0";"0";"0";"0";"0"
"243";"ShAAAlom";"118";"-475";"3325";"8300";"37";"45";"36";"93";"20";"5";"0";"0";"0";"0";"0";"0"
"244";"marcaurel79";"118";"-875";"2975";"8450";"36";"43";"39";"81";"27";"9";"1";"0";"0";"0";"0";"0"
"245";"Pochon2Coke";"118";"0";"2950";"7700";"48";"30";"40";"93";"16";"8";"1";"0";"0";"0";"0";"0"
"246";"TuCoElBrUtO";"118";"450";"3000";"7350";"56";"42";"20";"97";"15";"6";"0";"0";"0";"0";"0";"0"
"247";"Fanoche83";"118";"1475";"3775";"11650";"52";"27";"39";"92";"11";"12";"2";"0";"1";"0";"0";"0"
"248";"Jean cule...";"117";"-25";"3975";"10650";"42";"47";"28";"87";"22";"7";"1";"0";"0";"0";"0";"0"
"249";"Sir lewis";"117";"-1150";"3650";"10150";"29";"32";"56";"88";"17";"10";"1";"1";"0";"0";"0";"0"
"250";"crazyjoker29";"117";"125";"3525";"9550";"38";"47";"32";"88";"18";"10";"1";"0";"0";"0";"0";"0"
"251";"serj13";"117";"525";"4075";"11300";"40";"30";"47";"86";"15";"16";"0";"0";"0";"0";"0";"0"
"252";"Klaks";"116";"150";"3150";"8550";"45";"29";"42";"86";"19";"10";"1";"0";"0";"0";"0";"0"
"253";"TOELMADE";"116";"-225";"3325";"9250";"40";"35";"41";"84";"23";"8";"1";"0";"0";"0";"0";"0"
"254";"Pizdacje";"116";"-625";"4225";"11800";"35";"37";"44";"86";"15";"14";"1";"0";"0";"0";"0";"0"
"255";"cyrilyes";"115";"-75";"3725";"9900";"39";"23";"53";"86";"18";"9";"2";"0";"0";"0";"0";"0"
"256";"13  ALLIN13";"115";"-175";"2875";"7650";"43";"54";"18";"86";"20";"9";"0";"0";"0";"0";"0";"0"
"257";"-TCHETNIK-";"114";"-725";"3025";"7500";"36";"37";"41";"93";"15";"6";"0";"0";"0";"0";"0";"0"
"258";"All iiiiiiin";"114";"-175";"3475";"9200";"33";"44";"37";"84";"22";"6";"2";"0";"0";"0";"0";"0"
"259";"tonyno gypsi";"114";"450";"4850";"12800";"43";"29";"42";"87";"19";"7";"1";"0";"0";"0";"0";"0"
"260";"RAISE75";"114";"300";"5450";"14250";"43";"29";"42";"92";"13";"7";"2";"0";"0";"0";"0";"0"
"261";"Simbaaaaaaaa";"114";"1525";"2975";"8650";"54";"24";"36";"92";"13";"8";"0";"0";"1";"0";"0";"0"
"262";"lavinia83";"113";"-325";"2825";"7750";"36";"40";"37";"85";"16";"11";"1";"0";"0";"0";"0";"0"
"263";"Scaptelou";"113";"425";"4075";"11450";"43";"31";"39";"82";"22";"8";"1";"0";"0";"0";"0";"0"
"264";"Trafinoglu";"113";"825";"2825";"7800";"53";"32";"28";"84";"19";"8";"2";"0";"0";"0";"0";"0"
"265";"vr68";"112";"-275";"3125";"8300";"44";"28";"40";"86";"19";"6";"1";"0";"0";"0";"0";"0"
"266";"elclem6";"112";"50";"3100";"8350";"43";"41";"28";"84";"18";"9";"1";"0";"0";"0";"0";"0"
"267";"housbail44";"112";"-800";"3300";"8550";"30";"47";"35";"86";"14";"12";"0";"0";"0";"0";"0";"0"
"268";"Rest trankil";"111";"-175";"2825";"7400";"42";"37";"32";"89";"13";"8";"1";"0";"0";"0";"0";"0"
"269";"baffgirl";"111";"1000";"3950";"13600";"44";"35";"32";"80";"21";"7";"1";"1";"1";"0";"0";"0"
"270";"Newlife25";"111";"-500";"3650";"9950";"36";"34";"41";"84";"18";"9";"0";"0";"0";"0";"0";"0"
"271";"vanvan690";"110";"500";"5500";"15100";"44";"26";"40";"76";"27";"7";"0";"0";"0";"0";"0";"0"
"272";"soso89";"110";"200";"3650";"9650";"41";"28";"41";"82";"21";"6";"1";"0";"0";"0";"0";"0"
"273";"pokerface737";"110";"-100";"2800";"6950";"46";"27";"37";"88";"17";"5";"0";"0";"0";"0";"0";"0"
"274";"M0cznyL0vPok";"110";"-600";"2850";"7900";"32";"39";"39";"79";"24";"5";"2";"0";"0";"0";"0";"0"
"275";"mario0000079";"110";"-250";"2750";"7150";"39";"46";"25";"86";"15";"9";"0";"0";"0";"0";"0";"0"
"276";"Tigrouwood1";"109";"-500";"3200";"8950";"33";"35";"41";"87";"15";"4";"2";"1";"0";"0";"0";"0"
"277";"Brazil2aa";"109";"-1925";"5425";"13850";"25";"30";"54";"84";"20";"5";"0";"0";"0";"0";"0";"0"
"278";"grenat57525";"108";"-200";"2700";"7000";"42";"34";"32";"87";"14";"5";"2";"0";"0";"0";"0";"0"
"279";"Bebine";"108";"25";"3275";"8900";"38";"25";"45";"81";"17";"10";"0";"0";"0";"0";"0";"0"
"280";"squali44";"108";"100";"5400";"14200";"39";"41";"28";"83";"16";"9";"0";"0";"0";"0";"0";"0"
"281";"lokahi59";"107";"50";"3950";"9600";"42";"35";"30";"87";"17";"3";"0";"0";"0";"0";"0";"0"
"282";"arslanyosma";"107";"-650";"3700";"9550";"34";"23";"50";"83";"16";"7";"1";"0";"0";"0";"0";"0"
"283";"kinerio";"107";"-400";"4300";"11800";"36";"22";"49";"77";"22";"7";"1";"0";"0";"0";"0";"0"
"284";"alex0687";"107";"-400";"2850";"8150";"33";"47";"27";"77";"19";"8";"3";"0";"0";"0";"0";"0"
"285";"Sylange_974";"107";"-1250";"3600";"10050";"26";"51";"30";"74";"24";"8";"1";"0";"0";"0";"0";"0"
"286";"LEJOKERDU92";"106";"750";"2650";"7250";"45";"28";"33";"82";"18";"4";"1";"1";"0";"0";"0";"0"
"287";"Lanesthesist";"105";"-450";"3350";"9650";"30";"39";"36";"78";"12";"15";"0";"0";"0";"0";"0";"0"
"288";"s.timmerman";"105";"1250";"3350";"10100";"39";"35";"31";"78";"13";"11";"2";"1";"0";"0";"0";"0"
"289";"Super Red";"104";"-500";"3350";"8600";"35";"26";"43";"81";"15";"8";"0";"0";"0";"0";"0";"0"
"290";"Potchozer";"104";"375";"2775";"7300";"45";"30";"29";"78";"19";"7";"0";"0";"0";"0";"0";"0"
"291";"essoulami22";"104";"275";"3625";"9300";"40";"26";"38";"78";"21";"5";"0";"0";"0";"0";"0";"0"
"292";"narcisse86";"104";"-450";"2600";"7150";"30";"34";"40";"77";"15";"12";"0";"0";"0";"0";"0";"0"
"293";"carreKKKK";"103";"-125";"2625";"7250";"38";"29";"36";"79";"15";"6";"3";"0";"0";"0";"0";"0"
"294";"caxazoli";"103";"-450";"5150";"13400";"37";"31";"35";"81";"15";"6";"1";"0";"0";"0";"0";"0"
"295";"bnak";"103";"-100";"3950";"11150";"38";"32";"33";"73";"18";"11";"1";"0";"0";"0";"0";"0"
"296";"rocoto";"103";"250";"2700";"7650";"38";"24";"41";"73";"20";"8";"2";"0";"0";"0";"0";"0"
"297";"Easy.X";"102";"-600";"3350";"9000";"30";"31";"41";"79";"13";"9";"1";"0";"0";"0";"0";"0"
"298";"Dals159";"102";"-300";"3500";"9350";"37";"38";"27";"76";"19";"6";"1";"0";"0";"0";"0";"0"
"299";"Bru148";"102";"25";"3175";"8250";"38";"32";"32";"78";"17";"7";"0";"0";"0";"0";"0";"0"
"300";"81RITA";"101";"300";"2550";"6500";"41";"25";"35";"78";"20";"2";"1";"0";"0";"0";"0";"0"
"301";"f.dup44";"101";"-200";"3500";"8650";"38";"29";"34";"81";"14";"6";"0";"0";"0";"0";"0";"0"
"302";"PICTOU13";"100";"-475";"2875";"7800";"36";"26";"38";"74";"17";"8";"1";"0";"0";"0";"0";"0"
"303";"bastery11";"100";"-250";"2550";"7200";"31";"40";"29";"74";"15";"9";"2";"0";"0";"0";"0";"0"
"304";"Ectosdeblaes";"100";"-350";"2600";"6600";"32";"33";"35";"82";"12";"5";"1";"0";"0";"0";"0";"0"
"305";"lesombre09";"100";"-700";"2750";"6850";"29";"31";"40";"82";"12";"6";"0";"0";"0";"0";"0";"0"
"306";"Pit09";"100";"325";"2725";"7100";"43";"30";"27";"78";"16";"4";"2";"0";"0";"0";"0";"0"
"307";"kraweed62";"100";"700";"3950";"9900";"48";"25";"27";"79";"15";"6";"0";"0";"0";"0";"0";"0"
