rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
44;LesProblems;268;1125;12575;44250;103;87;78;197;50;19;0;1;0;1;0;0
45;Tinitouns31;268;650;7250;20250;101;57;110;201;37;27;2;1;0;0;0;0
47;Plakeslke;258;1050;12500;33950;104;76;78;192;43;21;2;0;0;0;0;0
49;tec9;249;-2750;12450;33700;76;105;68;188;45;13;2;1;0;0;0;0
50;29BaRaKa;249;-1100;6350;16350;81;90;78;199;29;20;1;0;0;0;0;0
51;windguru14;248;-225;7225;19650;87;73;88;192;32;21;2;1;0;0;0;0
52;I-Want-U;244;-500;12200;34900;80;74;90;173;44;26;0;1;0;0;0;0
53;lordhash;239;-450;7350;19900;77;98;64;173;46;19;1;0;0;0;0;0
54;poisson60;237;-375;7625;20150;88;86;63;178;40;16;3;0;0;0;0;0
55;alinou53;234;-1925;11575;29250;74;77;83;190;30;12;2;0;0;0;0;0
56;Bilou2247;232;300;6500;17950;93;64;75;175;34;22;1;0;0;0;0;0
57;bellouin61;232;1800;8800;24250;101;65;66;170;44;15;3;0;0;0;0;0
58;Miss-Proteam;231;-425;5875;15950;79;87;65;176;32;20;3;0;0;0;0;0
60;Petonbet;228;1200;10800;31300;85;79;64;170;37;19;1;0;1;0;0;0
61;MA3526;228;-1450;10400;27750;73;65;90;171;42;14;1;0;0;0;0;0
62;dricus10;225;900;8900;24000;86;65;74;170;35;19;1;0;0;0;0;0
64;samkilla;220;-500;7000;19200;71;58;91;167;28;22;3;0;0;0;0;0
65;Akhym94;219;725;8675;24950;85;62;72;161;30;23;5;0;0;0;0;0
66;not_dead;219;-375;6175;15900;83;67;69;173;29;15;2;0;0;0;0;0
67;gogepok37;216;-850;5400;14450;69;74;73;159;41;16;0;0;0;0;0;0
68;labrik;212;550;6150;15950;80;76;56;165;29;18;0;0;0;0;0;0
69;leila540;211;175;7025;19700;76;58;77;153;32;25;1;0;0;0;0;0
70;Fullay;206;-100;5200;13600;71;65;70;158;33;15;0;0;0;0;0;0
71;deub62;206;-50;5150;13750;78;60;68;156;33;16;1;0;0;0;0;0
72;TiSoJuTo;204;250;6550;17500;77;69;58;153;32;19;0;0;0;0;0;0
73;PAN PAN QQ;204;-1075;8375;23100;68;77;59;140;49;15;0;0;0;0;0;0
74;nico-malab;197;1075;7925;22700;64;51;82;149;32;12;2;2;0;0;0;0
75;babas8;195;375;5125;14350;78;64;53;144;28;21;2;0;0;0;0;0
76;MANCITY1984;195;-450;6150;15250;67;59;69;157;26;12;0;0;0;0;0;0
77;lepitivier;194;-350;4850;14700;66;62;66;142;35;14;1;1;1;0;0;0
78;jetelamet13;192;-1750;4900;12600;54;63;75;152;29;9;2;0;0;0;0;0
79;BienTravail;191;1050;4800;12850;85;47;59;142;38;9;2;0;0;0;0;0
82;Mariutz;190;400;8050;21800;73;40;77;146;24;19;1;0;0;0;0;0
83;Danyoo;189;-700;5300;13250;70;76;43;153;23;11;2;0;0;0;0;0
84;U_whine_amax;189;600;6200;16350;67;60;62;147;28;13;0;1;0;0;0;0
85;O.W.N.E.D;188;325;4725;13000;71;67;50;139;33;13;3;0;0;0;0;0
86;gamblers;187;-625;4675;12450;57;70;60;148;24;11;4;0;0;0;0;0
88;Killi7inc0;187;-200;4850;12950;64;62;61;140;33;13;1;0;0;0;0;0
89;railegh;186;850;6900;18850;79;48;59;140;31;15;0;0;0;0;0;0
90;Bann181;184;-500;5800;14600;70;62;52;147;26;10;1;0;0;0;0;0
91;laviperedu13;183;125;7025;19700;66;61;56;128;40;14;1;0;0;0;0;0
93;guimlyy;182;-400;5200;14150;57;47;78;129;41;11;1;0;0;0;0;0
95;HfC_LoVeR;182;75;4925;13450;73;65;44;134;32;14;2;0;0;0;0;0
96;Soumillion57;181;325;7175;19400;69;45;67;141;17;23;0;0;0;0;0;0
97;Benmc24;179;600;7300;20950;73;55;51;128;29;20;2;0;0;0;0;0
98;Baltrance;178;50;5200;14100;69;58;51;133;33;11;1;0;0;0;0;0
99;KRUNCHY2A;175;-925;4375;11350;53;81;41;137;26;11;1;0;0;0;0;0
101;Ninbulss;174;350;8500;24050;64;49;61;124;29;20;1;0;0;0;0;0
102;KarolisK;174;75;4575;11900;71;62;41;139;23;11;1;0;0;0;0;0
103;fario69;172;-350;4600;11700;61;69;42;135;30;7;0;0;0;0;0;0
104;alessandro..;171;150;6400;17450;64;48;59;130;27;11;3;0;0;0;0;0
105;Naruto29;170;0;6250;16800;59;57;54;125;32;12;1;0;0;0;0;0
106;Diversi0N;169;-600;4700;12050;60;54;55;131;27;11;0;0;0;0;0;0
108;AA75;167;-450;4600;12350;55;47;65;126;29;11;1;0;0;0;0;0
109;gOgOwin;166;775;4525;15500;56;51;59;116;32;16;0;1;1;0;0;0
110;maximoff84;166;-100;4150;12000;62;53;51;121;25;18;1;1;0;0;0;0
111;WIN-AA-KK;166;-50;5000;14200;58;39;69;117;34;13;2;0;0;0;0;0
112;Thx Teerak;165;1750;8250;21700;76;47;42;124;30;11;0;0;0;0;0;0
113;shakkkiraa;163;-1100;4100;10600;52;55;56;126;28;8;1;0;0;0;0;0
114;5OOk.7up;162;-875;4125;10500;52;52;58;128;25;8;1;0;0;0;0;0
115;leldorado;161;1275;4975;14400;65;50;46;110;34;17;0;0;0;0;0;0
116;Cocohen;160;-300;4000;11250;54;65;41;120;28;8;3;1;0;0;0;0
117;5massam5;160;-275;5775;15550;58;47;55;122;26;11;1;0;0;0;0;0
118;yves kylian;159;1800;5550;15400;69;41;49;126;20;11;1;1;0;0;0;0
119;linololo;158;200;4000;11050;62;47;49;119;25;12;2;0;0;0;0;0
120;iaia;158;475;3975;10750;59;46;53;120;22;16;0;0;0;0;0;0
121;Anaislea;158;0;4250;10500;63;38;57;129;21;8;0;0;0;0;0;0
122;sala74;157;-750;6150;16800;53;37;67;115;28;13;1;0;0;0;0;0
123;TOUFIK76;156;-775;7175;19300;52;42;62;115;29;12;0;0;0;0;0;0
124;tozmiou13;156;100;4200;11350;56;48;52;118;26;11;0;1;0;0;0;0
125;WINDOWS10;155;-1175;5575;14050;47;47;61;124;19;12;0;0;0;0;0;0
126;panny37;155;-1675;4325;10950;44;42;69;125;21;9;0;0;0;0;0;0
127;lescure4ever;155;-625;3875;10250;53;58;44;119;24;11;1;0;0;0;0;0
128;LoicACC;154;750;4100;11300;68;46;40;114;26;12;2;0;0;0;0;0
129;charivari1;154;-350;3850;10500;48;62;44;114;26;13;1;0;0;0;0;0
131;moicbambi;151;-1050;4450;12350;40;55;56;109;30;10;2;0;0;0;0;0
132;Barbitouf25;151;-200;3850;9850;60;47;44;120;20;11;0;0;0;0;0;0
133;Julien4731;150;-1125;6075;15700;52;45;53;119;21;9;1;0;0;0;0;0
134;Kobianchi;149;-1650;5000;12900;40;51;58;116;26;6;1;0;0;0;0;0
136;troupineur;147;450;3700;9350;62;32;53;114;27;6;0;0;0;0;0;0
137;bond_610;146;-200;5600;15700;54;45;47;111;21;12;1;1;0;0;0;0
138;romainrn;146;-1100;5350;14400;42;53;51;110;24;12;0;0;0;0;0;0
139;ChibreAcier7;145;-150;6900;17350;56;48;41;112;28;5;0;0;0;0;0;0
140;Koozo;145;75;5175;13650;57;44;44;114;16;15;0;0;0;0;0;0
141;Suarez.LFC;144;-200;3600;9150;57;49;38;113;25;5;1;0;0;0;0;0
142;OpenShover;144;425;3825;9850;61;44;39;113;23;7;1;0;0;0;0;0
143;pecor02;144;1550;4800;13350;60;48;36;110;19;12;3;0;0;0;0;0
144;_All4PokR_;144;-75;5925;15500;53;34;57;107;25;12;0;0;0;0;0;0
145;rydee64;143;-475;3825;9950;52;44;47;113;20;10;0;0;0;0;0;0
146;titcho13;142;-475;4475;12400;41;64;37;114;21;5;1;0;1;0;0;0
147;checkraise24;142;-50;3550;9050;53;55;34;113;19;10;0;0;0;0;0;0
148;G13A;141;-25;4225;11000;52;37;52;110;20;10;1;0;0;0;0;0
149;Hasan67600;139;-1350;4350;11200;39;52;48;109;19;10;1;0;0;0;0;0
150;Jojolev;139;-875;3575;9250;38;32;69;108;21;10;0;0;0;0;0;0
151;__4ap4__;138;-750;5150;13650;45;27;66;104;24;10;0;0;0;0;0;0
152;LaCestTrop;138;150;4850;23550;50;38;50;93;31;13;0;0;0;1;0;0
153;Chattar88;136;100;3900;10700;51;40;45;98;24;14;0;0;0;0;0;0
154;Fish6259;135;300;3600;9300;55;40;40;105;20;9;1;0;0;0;0;0
156;Bimbe;133;-100;3400;9100;48;43;42;104;18;8;3;0;0;0;0;0
157;superfish75;133;-450;3950;11600;39;52;42;97;22;12;1;1;0;0;0;0
158;Nexxi;131;75;3275;8400;52;47;32;108;11;11;1;0;0;0;0;0
159;Angepic;131;300;3900;12700;48;38;45;100;21;8;1;0;1;0;0;0
160;Taubira;131;125;3275;10850;47;45;39;102;20;5;2;0;2;0;0;0
161;Ramen LEBIFF;130;-650;3950;10600;42;49;39;99;21;9;1;0;0;0;0;0
162;Moho9976;130;350;3900;10450;56;31;43;99;21;9;1;0;0;0;0;0
163;Pgergo11;129;675;3225;9300;45;37;47;97;16;14;1;1;0;0;0;0
164;Finalgig;128;-25;4225;11650;48;30;50;91;27;9;1;0;0;0;0;0
165;zegnial;127;-1025;3975;10550;36;31;60;100;16;10;0;1;0;0;0;0
166;milla69;125;-725;3325;8600;40;43;42;97;19;8;1;0;0;0;0;0
167;portogoal;124;-150;3350;8300;51;38;35;102;17;4;1;0;0;0;0;0
168;Nagadrisane;123;-1650;3150;8900;23;47;53;93;19;9;1;1;0;0;0;0
169;3RIVIER;123;225;3075;8200;52;33;38;96;17;8;2;0;0;0;0;0
170;MerciePigeon;123;200;3850;10100;46;34;43;94;21;8;0;0;0;0;0;0
172;blo_ody;121;25;3275;9900;40;53;28;75;35;9;2;0;0;0;0;0
173;G4NG B4NG;120;-1475;4275;10900;32;40;48;91;24;5;0;0;0;0;0;0
174;LaFumeuse;120;625;5275;13450;50;37;33;94;17;9;0;0;0;0;0;0
175;A-et-C;120;-325;3025;7900;42;33;45;91;22;7;0;0;0;0;0;0
176;buell65;119;50;4200;11550;43;29;47;88;21;9;1;0;0;0;0;0
177;django999;119;-625;3225;8600;38;31;50;93;15;10;1;0;0;0;0;0
178;Boulehand;118;200;4250;12100;43;26;49;83;25;8;2;0;0;0;0;0
179;Alesmith;118;-275;5575;14300;44;42;32;97;11;9;1;0;0;0;0;0
181;WERZOU;116;-250;3750;10250;39;27;50;87;22;4;3;0;0;0;0;0
182;Nikoulai01;115;-50;3550;9300;47;30;38;85;23;7;0;0;0;0;0;0
183;Jphi84;115;25;3525;9200;45;36;34;93;14;6;1;1;0;0;0;0
184;Naaddiinne;114;-250;2850;8250;39;47;28;83;17;11;3;0;0;0;0;0
185;Rest trankil;114;-375;3125;7950;40;38;36;94;6;14;0;0;0;0;0;0
186;HildaBrugges;113;-500;3500;9200;36;24;53;86;20;5;2;0;0;0;0;0
187;castorseb;112;-550;5200;14350;39;40;33;79;23;10;0;0;0;0;0;0
188;iceberg11;112;-750;3800;9900;38;35;39;87;16;9;0;0;0;0;0;0
189;davidamelie;112;-175;3575;9750;41;33;38;82;21;9;0;0;0;0;0;0
190;EpicKind;110;-50;2750;6550;48;38;24;94;11;5;0;0;0;0;0;0
191;funckif;110;-450;3100;8150;38;27;45;86;12;11;1;0;0;0;0;0
193;- Viet -;109;-225;2725;7200;38;31;40;84;17;7;1;0;0;0;0;0
194;Mendou26;108;250;3500;9100;41;30;37;83;17;8;0;0;0;0;0;0
195;mimil7752;108;-50;4050;11000;38;32;38;81;18;8;1;0;0;0;0;0
196;nithab;107;-325;3125;9450;30;36;41;73;23;8;2;1;0;0;0;0
197;bobo38;106;-475;3775;9450;39;32;35;85;18;0;3;0;0;0;0;0
198;lolita95230;106;175;3375;9050;41;36;29;78;18;10;0;0;0;0;0;0
199;Le Marky;106;0;3650;10500;35;39;32;76;17;12;1;0;0;0;0;0
200;jtefourlanus;105;300;3650;10650;36;28;41;76;17;11;1;0;0;0;0;0
201;munegu57;104;1100;2950;8600;47;19;38;73;18;12;1;0;0;0;0;0
202;marocainfou;104;650;2750;7450;44;31;29;80;16;7;1;0;0;0;0;0
203;Slycrypto;102;1425;4125;12100;43;32;27;74;14;12;2;0;0;0;0;0
204;isata;102;-1600;3400;9450;23;33;46;82;11;6;3;0;0;0;0;0
205;FeLiNFer-AS;101;-50;3400;8600;37;33;31;80;16;5;0;0;0;0;0;0
206;paschaa0087;101;75;2525;6700;38;37;26;76;17;8;0;0;0;0;0;0
207;CoOoGnAAAKKK;101;275;2725;6950;41;34;26;82;11;8;0;0;0;0;0;0
208;Wina-Paps;100;1025;3275;9000;45;21;34;76;19;3;1;1;0;0;0;0
209;Sly422;100;125;2825;7200;37;26;37;77;21;2;0;0;0;0;0;0
210;jean77777777;100;150;3550;9350;36;26;38;77;18;4;1;0;0;0;0;0
211;Comar_Baxter;100;-250;3100;8450;34;26;40;73;17;9;1;0;0;0;0;0
212;momovalentin;100;150;3250;8500;40;25;35;75;19;6;0;0;0;0;0;0
213;pablo8413;100;50;2500;6800;34;39;27;75;16;8;1;0;0;0;0;0
