rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
29;troupineur;373;400;10550;30050;134;103;136;284;64;20;3;1;1;0;0;0
30;Miss Kissy;368;-150;9200;24900;133;128;107;272;68;25;3;0;0;0;0;0
31;Iamethod13;351;-775;12925;33450;123;126;102;276;51;22;2;0;0;0;0;0
32;RunG00D4Ever;338;-1175;8475;23200;104;134;100;255;55;21;7;0;0;0;0;0
33;moringoo;334;-1150;11350;29900;118;86;130;261;48;24;1;0;0;0;0;0
34;iRiverNuts;322;-800;8350;22050;111;92;119;246;53;21;2;0;0;0;0;0
35;theduc;312;725;8275;22450;120;88;104;230;56;24;2;0;0;0;0;0
37;lolo45600;305;-325;11075;29550;114;97;94;232;55;15;2;1;0;0;0;0
38;unasmonfrere;293;2650;14650;40600;124;107;62;229;43;17;3;0;1;0;0;0
39;AndriusP7;289;1550;14450;39000;121;103;65;219;39;31;0;0;0;0;0;0
40;Chris5751575;288;-1025;10325;28150;96;102;90;215;48;23;2;0;0;0;0;0
41;Obrado;287;-750;7300;20200;89;85;113;210;46;30;1;0;0;0;0;0
42;PacoRayban;286;-350;9200;24500;108;103;75;226;39;18;2;1;0;0;0;0
43;panny37;278;-1350;8200;23600;77;80;121;207;44;23;2;1;1;0;0;0
44;toony9;277;-225;7875;20400;105;62;110;211;44;22;0;0;0;0;0;0
45;tharod69;276;250;6900;19050;108;91;77;210;36;28;1;1;0;0;0;0
46;lavinia83;273;-1125;9325;26400;96;100;77;199;44;26;3;1;0;0;0;0
47;Ghosty14;260;1650;10350;32700;95;83;82;183;50;22;3;1;1;0;0;0
48;TOUFIK76;259;-900;11000;30250;86;83;90;191;43;24;1;0;0;0;0;0
49;freddoc70;258;-325;6775;19200;95;83;80;188;49;18;1;2;0;0;0;0
50;Tu_Te_Calm;257;-750;9700;25700;92;84;81;204;29;22;2;0;0;0;0;0
51;Akhym94;251;-150;10450;28550;88;80;83;190;38;22;1;0;0;0;0;0
52;paschaa0087;241;825;6025;16450;100;80;61;179;40;20;2;0;0;0;0;0
53;igloolol;239;600;8000;21100;91;76;72;192;33;13;0;1;0;0;0;0
54;karim le bg;234;-350;5850;15900;82;69;83;173;40;20;1;0;0;0;0;0
55;de haan;231;0;7050;21300;86;67;78;179;28;18;5;0;1;0;0;0
56;aaleynaa;220;-75;6875;18350;73;77;70;167;36;16;1;0;0;0;0;0
57;-LuCh0-;217;975;7075;19350;92;76;49;167;32;14;3;1;0;0;0;0
58;AnArKine;212;-100;5350;14700;75;56;81;162;35;10;4;1;0;0;0;0
59;doowie2a;207;-850;6200;16850;70;75;62;168;26;10;1;2;0;0;0;0
60;Djoules59;207;100;5300;14400;72;74;61;159;31;14;2;1;0;0;0;0
61;Ramen LEBIFF;207;175;6275;17650;71;75;61;155;37;14;0;0;1;0;0;0
62;Expresso100k;206;-325;6325;17450;76;51;79;168;20;16;1;0;1;0;0;0
63;superfish75;206;-1225;6075;15350;73;68;65;171;25;9;0;1;0;0;0;0
64;AskickerAs09;206;-25;6825;18300;77;67;62;156;41;7;2;0;0;0;0;0
65;Paire-severe;205;-1000;7050;17600;68;76;61;165;26;14;0;0;0;0;0;0
66;Time2call2;204;-825;5125;13850;59;71;74;155;28;20;1;0;0;0;0;0
67;momovalentin;203;-425;6225;16900;71;52;80;154;30;17;1;1;0;0;0;0
68;Trafinoglu;202;1000;5050;14750;81;63;58;140;39;19;4;0;0;0;0;0
69;LeBasilicain;201;-1175;7725;20800;67;73;61;157;27;15;1;1;0;0;0;0
70;iaia;199;-150;5400;14550;75;65;59;154;23;20;2;0;0;0;0;0
71;ddr3ssd;196;100;4900;13800;75;70;51;153;30;11;1;0;1;0;0;0
72;alinou53;195;-900;9600;26000;66;61;68;150;30;13;1;1;0;0;0;0
73;LoosIi;193;-2425;8675;22400;58;60;75;153;28;10;2;0;0;0;0;0
74;Briand19;190;-1250;5950;15750;55;80;55;147;28;14;1;0;0;0;0;0
75;PaKaiKai;188;-1500;9400;25000;65;70;53;147;31;7;2;1;0;0;0;0
76;tonyno gypsi;187;-1025;6325;17700;52;58;77;138;32;13;4;0;0;0;0;0
77;Vincejj;186;-75;5925;16500;77;50;59;143;29;11;2;1;0;0;0;0
78;NadineRomano;186;-425;8725;23400;67;75;44;143;29;11;3;0;0;0;0;0
79;CrazyCris;186;50;5350;14350;69;77;40;142;29;14;1;0;0;0;0;0
80;tetelle62;185;-425;5225;13450;67;59;59;152;25;6;1;1;0;0;0;0
81;RIEPPP;184;900;6350;17750;73;56;55;130;36;16;2;0;0;0;0;0
82;riverkid3084;182;-500;4650;12250;64;58;60;138;30;14;0;0;0;0;0;0
83;munegu57;180;675;6425;17100;73;50;57;136;29;14;1;0;0;0;0;0
84;la_pin_ce;180;-750;4500;11800;57;63;60;137;30;13;0;0;0;0;0;0
85;EtBoOoOm15;179;-100;5350;13950;70;58;51;142;27;9;0;1;0;0;0;0
86;ju-up04;178;-775;4825;12500;62;53;63;133;36;8;1;0;0;0;0;0
87;V1rOgn3;174;1475;5675;16100;68;47;59;130;34;9;0;0;1;0;0;0
88;alicia1204;173;-175;4525;11900;61;59;53;130;35;7;1;0;0;0;0;0
89;needfrench;172;-1550;7300;18700;52;61;59;138;21;11;2;0;0;0;0;0
90;TopGunJTs;169;775;4225;11300;72;48;49;128;27;13;1;0;0;0;0;0
91;Drachno;166;-450;7150;17900;60;56;50;138;17;9;2;0;0;0;0;0
92;Gini2a;166;2700;6900;20300;69;62;35;121;35;9;0;0;1;0;0;0
93;nisharko;164;-325;4275;11250;60;55;49;128;21;14;1;0;0;0;0;0
94;jerome83;162;-450;4100;10150;58;49;55;135;18;8;1;0;0;0;0;0
95;raunopehka;161;275;4025;11000;61;48;52;119;27;14;1;0;0;0;0;0
96;MrSebou;160;525;7675;21600;63;52;45;120;22;15;3;0;0;0;0;0
97;DesperHate;160;-200;8000;21100;59;59;42;124;25;9;2;0;0;0;0;0
98;PAN PAN QQ;160;-150;7800;22200;57;58;45;114;27;17;2;0;0;0;0;0
99;WALYANISW;159;-50;4250;10850;66;41;52;127;19;13;0;0;0;0;0;0
100;GetZao;158;-100;3950;10300;63;59;36;122;28;6;2;0;0;0;0;0
101;MeisterLampe;158;-700;3950;9950;51;71;36;128;21;8;1;0;0;0;0;0
102;PouRiToSs67;157;-1175;4425;11600;47;43;67;119;28;10;0;0;0;0;0;0
103;isolab;157;-450;5350;14050;58;41;58;124;21;9;3;0;0;0;0;0
104;BoardGGeek;156;100;4200;11400;59;47;50;118;22;15;1;0;0;0;0;0
105;MAYFAIRW1K;156;-500;6750;17750;55;44;57;119;23;13;1;0;0;0;0;0
106;gRIPSIKING;155;-75;6975;20250;52;44;59;114;26;11;3;1;0;0;0;0
107;jayjay34990;155;1100;4100;10400;69;38;48;125;24;4;2;0;0;0;0;0
108;LePardon;155;-400;5150;14200;53;51;51;120;25;8;0;2;0;0;0;0
109;windguru14;154;-1775;4375;11150;37;44;73;122;22;9;1;0;0;0;0;0
110;lhelicoptere;151;-225;3775;10600;49;54;48;110;28;12;0;1;0;0;0;0
111;kalach___;150;-275;5975;15950;46;62;42;114;25;11;0;0;0;0;0;0
112;jean77777777;150;-1225;4675;12650;39;58;53;112;22;14;2;0;0;0;0;0
113;JoOeY sTaRr;149;-525;4675;12650;51;54;44;114;22;12;1;0;0;0;0;0
114;Fouinne18;149;-500;4200;11150;56;45;48;107;34;8;0;0;0;0;0;0
115;le tcho 85;147;100;4550;12700;51;45;51;102;34;10;1;0;0;0;0;0
116;finette69;147;-575;4325;11450;45;45;57;110;26;11;0;0;0;0;0;0
117;PandaPower;147;-375;4475;11500;50;38;59;115;23;8;1;0;0;0;0;0
118;seseeldiablo;146;-300;3650;10250;48;48;50;108;21;15;2;0;0;0;0;0
119;HUGO BOSS44;146;-25;4225;11050;57;41;48;109;30;7;0;0;0;0;0;0
120;KYFFF;142;4400;3550;14300;62;42;38;108;21;12;0;0;0;1;0;0
121;Sylange73;142;475;5025;13350;50;46;46;109;22;10;1;0;0;0;0;0
122;LuDa21;141;-625;4325;10850;48;58;35;115;18;7;1;0;0;0;0;0
123;HE VOILA;141;-125;3525;9450;49;37;55;107;20;14;0;0;0;0;0;0
124;xx HPC xx;140;950;4200;12700;51;38;51;95;28;15;2;0;0;0;0;0
125;-AAKK-CRIM66;140;650;4050;11350;56;47;37;96;35;7;2;0;0;0;0;0
126;SuperBaf.bad;139;-800;4300;11050;41;56;42;110;18;9;2;0;0;0;0;0
127;Pink_Devil;139;275;3475;10150;49;60;30;101;21;15;1;1;0;0;0;0
128;KING11400;139;250;4400;11400;56;40;43;102;30;7;0;0;0;0;0;0
129;Fish6259;139;75;4975;13250;54;48;37;108;20;9;2;0;0;0;0;0
130;Julvar2210;136;-550;4400;11850;45;33;58;100;29;6;0;1;0;0;0;0
131;Luis.Bekhti;135;-825;3525;9200;37;51;47;108;15;10;2;0;0;0;0;0
132;elchapoguzma;135;-150;4150;11150;52;41;42;101;22;12;0;0;0;0;0;0
133;home2lombre;135;-750;3950;9550;44;46;45;113;16;5;1;0;0;0;0;0
134;fario69;133;150;3650;10050;48;55;30;99;26;7;0;1;0;0;0;0
135;Poker_Dz;133;25;4325;11950;49;34;50;103;15;15;0;0;0;0;0;0
136;isata;131;-125;5775;15450;47;46;38;99;21;10;1;0;0;0;0;0
137;D.RIOLO;130;250;6050;15900;53;40;37;98;24;8;0;0;0;0;0;0
138;ACE02;130;550;6350;16200;48;29;53;105;16;8;1;0;0;0;0;0
139;MorX13;130;-75;3975;10450;53;36;41;99;22;9;0;0;0;0;0;0
140;T0p_sHaRcK;129;-525;3425;8850;45;40;44;101;21;7;0;0;0;0;0;0
141;Cocohen;129;-275;3225;8400;45;58;26;97;27;4;1;0;0;0;0;0
142;jojolebedo;129;-1175;3775;9950;39;42;48;95;25;9;0;0;0;0;0;0
143;WSOPMONACO;128;325;4625;13650;45;40;43;85;28;12;3;0;0;0;0;0
144;Amine1008;127;-25;4125;10700;52;30;45;98;17;11;1;0;0;0;0;0
145;yves kylian;127;50;3900;11100;50;43;34;93;19;13;2;0;0;0;0;0
146;Tinitouns31;127;175;3175;8100;55;25;47;99;21;7;0;0;0;0;0;0
147;furtif37;125;-225;3325;8900;43;25;57;90;30;4;1;0;0;0;0;0
148;MALCHIDIEL;125;425;3125;8400;53;31;41;94;19;12;0;0;0;0;0;0
149;pepsifred;124;-650;4750;13500;38;46;40;90;24;8;1;1;0;0;0;0
150;luish_f;124;750;5500;16600;42;37;45;89;18;14;2;0;1;0;0;0
151;Jphi84;123;-1375;3575;8650;37;53;33;100;20;3;0;0;0;0;0;0
152;Janua;123;325;3075;8250;50;35;38;91;24;7;1;0;0;0;0;0
153;lavidaLoca.;123;950;5300;13950;51;39;33;92;23;8;0;0;0;0;0;0
154;nordin11;122;250;3900;11450;43;34;45;88;24;7;3;0;0;0;0;0
155;Kd2412;122;-150;3350;9100;43;37;42;95;16;9;2;0;0;0;0;0
156;cedroc38;121;-575;3825;9950;46;37;38;95;20;4;2;0;0;0;0;0
157;David Machad;121;-575;3175;9200;36;33;52;80;28;12;1;0;0;0;0;0
158;Boubil59;120;200;3700;9600;44;41;35;91;18;10;1;0;0;0;0;0
159;Acacias35;119;-700;3550;9400;35;42;42;92;19;7;1;0;0;0;0;0
160;metis974reun;119;-575;3275;8250;36;36;47;94;17;8;0;0;0;0;0;0
161;kikerced;118;-700;3000;7500;36;38;44;93;20;5;0;0;0;0;0;0
162;chrismaboul;118;-100;3800;9600;45;35;38;90;23;4;1;0;0;0;0;0
163;sergio2903;118;625;4725;14150;44;31;43;85;18;14;0;1;0;0;0;0
164;LENNY2610;117;-1650;5450;13450;34;42;41;97;14;6;0;0;0;0;0;0
165;squali44;117;-475;3625;10000;35;55;27;95;17;3;1;0;1;0;0;0
166;dalidache666;117;-600;5650;14450;40;33;44;92;18;7;0;0;0;0;0;0
167;jiv72;116;-1000;3250;8750;34;35;47;85;22;9;0;0;0;0;0;0
168;raphhou;115;225;3975;10300;46;31;38;91;16;8;0;0;0;0;0;0
169;Linski;114;-175;3625;9750;37;36;41;89;16;8;0;1;0;0;0;0
170;LoicACC;114;700;2900;9100;45;41;28;87;16;9;1;0;1;0;0;0
171;sdegriver;114;150;3150;8850;44;32;38;82;23;8;1;0;0;0;0;0
172;fbi86;114;-550;3300;9350;36;37;41;82;21;10;1;0;0;0;0;0
173;Nonassis;114;-625;4275;11250;39;37;38;85;19;9;1;0;0;0;0;0
174;LOLODOUM;113;-75;3825;9700;42;28;43;88;18;7;0;0;0;0;0;0
175;Jango-fett;113;0;4900;13200;37;25;51;87;15;11;0;0;0;0;0;0
176;jeffou93;112;-375;4725;11350;43;31;38;92;16;4;0;0;0;0;0;0
177;inaya55;112;-150;3200;9300;43;34;35;81;16;13;2;0;0;0;0;0
178;Our New Home;112;400;2800;7650;40;45;27;88;13;8;3;0;0;0;0;0
179;jonah83;112;-650;4050;12000;33;46;33;79;23;8;1;1;0;0;0;0
180;-YaYa-33;111;-250;5550;14400;40;42;29;89;13;8;1;0;0;0;0;0
181;4betspew;111;-100;5100;14250;41;37;33;79;20;11;1;0;0;0;0;0
182;YAMA1600;111;-400;3850;9550;42;41;28;91;13;6;1;0;0;0;0;0
183;Sandyge83;110;-450;3000;8600;35;29;46;73;28;9;0;0;0;0;0;0
184;RiVeRShArK15;110;-825;3275;8250;33;37;40;86;17;7;0;0;0;0;0;0
185;Philip81100;110;150;3400;10500;38;32;40;74;19;16;1;0;0;0;0;0
186;panditueur;110;-125;2775;6800;45;26;39;90;15;5;0;0;0;0;0;0
187;lekeus;109;250;4700;12700;42;27;40;81;20;8;0;0;0;0;0;0
188;Waaouuuuh;109;-75;2725;7300;40;40;29;83;15;11;0;0;0;0;0;0
189;Birdyyy;108;-550;2700;7200;32;43;33;77;26;5;0;0;0;0;0;0
190;COLIN2;108;-475;2875;7550;32;39;37;81;19;8;0;0;0;0;0;0
191;PASCAL 1963;108;-100;2800;6950;43;40;25;88;14;6;0;0;0;0;0;0
192;Kara6724;108;-1100;2900;7200;29;35;44;86;17;5;0;0;0;0;0;0
193;Juninho38i;107;1100;2750;7950;46;34;27;75;22;9;0;1;0;0;0;0
194;IRONheart;106;400;2700;8100;45;37;24;80;13;11;0;2;0;0;0;0
195;Kool4337;105;-225;2625;6800;36;34;35;82;15;8;0;0;0;0;0;0
196;Pierreisska;105;-750;4100;11550;35;27;43;76;19;8;2;0;0;0;0;0
197;INNERVISION;104;-500;3000;8450;27;35;42;79;18;4;3;0;0;0;0;0
198;talavante;104;250;3450;9100;40;43;21;78;18;7;1;0;0;0;0;0
199;ApAcHe&Co;104;-425;2675;8150;29;29;46;66;22;15;1;0;0;0;0;0
200;royale47;103;-475;2675;7050;31;36;36;75;24;3;1;0;0;0;0;0
201;comentonjoue;103;-500;2800;7400;34;38;31;77;20;4;2;0;0;0;0;0
202;leldorado;102;-200;3250;8250;38;33;31;78;20;4;0;0;0;0;0;0
203;allattin59;102;300;4600;12800;35;29;38;75;18;8;1;0;0;0;0;0
204;Lanesthesist;101;-1025;3925;10400;29;37;35;77;14;9;1;0;0;0;0;0
205;Blackiller00;101;-450;3350;8200;33;28;40;84;11;6;0;0;0;0;0;0
206;WERZOU;101;-225;3275;9600;30;29;42;72;16;13;0;0;0;0;0;0
207;-Mr Mojo-;101;-275;2525;6500;37;35;29;79;15;7;0;0;0;0;0;0
208;BurjAlArab;100;-300;3650;9700;32;30;38;77;14;8;1;0;0;0;0;0
209;macssime;100;-600;3050;8050;35;25;40;75;20;3;2;0;0;0;0;0
210;djus06;100;-875;3025;9050;28;38;34;76;16;6;1;1;0;0;0;0
