rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
80;bishop74270;169;-925;4225;10150;59;69;41;143;18;8;0;0;0;0;0;0
81;soispatient;169;-1500;5300;15050;51;62;56;121;31;15;1;1;0;0;0;0
82;Ajeossi;166;-150;4150;10900;59;60;47;124;34;7;1;0;0;0;0;0
83;Archer90;165;250;8250;22400;67;45;53;120;31;14;0;0;0;0;0;0
84;PimpMyLife;163;-250;4550;12550;54;55;54;120;32;9;2;0;0;0;0;0
85;superfish75;163;-450;5050;14100;51;66;46;119;30;12;2;0;0;0;0;0
86;MeisterLampe;160;0;4000;10250;63;59;38;125;25;10;0;0;0;0;0;0
87;TOELMADE;160;1275;4875;14200;68;36;56;111;29;19;1;0;0;0;0;0
88;Janua;159;-350;4000;11350;58;48;53;116;28;13;1;1;0;0;0;0
89;vivelafete;158;450;4400;13150;53;54;51;110;33;13;1;1;0;0;0;0
90;Benmc24;157;-1575;5675;15350;44;57;56;118;26;13;0;0;0;0;0;0
92;Philisa;155;-725;3875;10150;51;39;65;126;14;13;2;0;0;0;0;0
93;Barbitouf25;155;-250;4350;11000;57;58;40;125;21;8;1;0;0;0;0;0
94;panny37;155;-475;4575;12250;52;39;64;118;27;7;3;0;0;0;0;0
95;Koozo;154;-400;5600;14850;56;55;43;121;20;10;3;0;0;0;0;0
96;Kenanovic;154;-175;4275;11550;56;52;46;115;29;8;1;1;0;0;0;0
97;bond_610;152;-250;4150;12850;48;49;55;109;26;15;1;0;1;0;0;0
98;PAPYFIOTTE02;152;300;3900;10650;64;49;39;111;29;11;1;0;0;0;0;0
99;guiome93150;152;-450;4750;12250;56;38;58;118;26;7;1;0;0;0;0;0
100;Le Audrius;150;-125;3775;9650;62;53;35;122;18;8;2;0;0;0;0;0
101;chibredorr;149;-1500;7300;18700;46;55;48;118;21;10;0;0;0;0;0;0
102;ddr3ssd;149;-100;3750;10350;53;54;42;115;17;14;3;0;0;0;0;0
103;500mil;148;-450;4200;10450;53;61;34;117;22;9;0;0;0;0;0;0
104;DesperHate;148;1800;7400;21600;55;54;39;107;28;11;0;2;0;0;0;0
105;Bejaia city;147;150;4300;10850;54;41;52;118;19;9;1;0;0;0;0;0
106;Vincejj;147;850;4750;13350;61;46;40;106;25;14;2;0;0;0;0;0
107;PacoRayban;146;1100;5000;12650;64;36;46;117;20;8;1;0;0;0;0;0
108;Klaks;144;-250;4250;10600;54;45;45;117;20;7;0;0;0;0;0;0
109;oOMrHOLDEMOo;143;1550;4200;13600;45;36;62;108;21;12;1;0;1;0;0;0
110;jeffou93;143;-175;6275;16650;51;27;65;104;32;6;1;0;0;0;0;0
111;GetZao;142;-950;3550;8600;44;52;46;121;12;9;0;0;0;0;0;0
112;virgie79;142;-900;4200;10550;43;54;45;117;16;8;1;0;0;0;0;0
113;kalach___;142;-550;3800;10000;46;64;32;111;17;13;1;0;0;0;0;0
114;scotone1;141;-650;4200;11300;49;49;43;106;25;9;1;0;0;0;0;0
115;guimlyy;140;-150;5500;15500;44;43;53;106;23;9;0;2;0;0;0;0
116;MrMr Do;140;-100;4300;11750;43;61;36;104;23;12;1;0;0;0;0;0
117;WARP11;139;-625;4125;11450;42;44;53;104;21;12;2;0;0;0;0;0
118;PouRiToSs67;139;-1225;4375;10600;42;43;54;117;12;10;0;0;0;0;0;0
119;yves kylian;136;-900;4400;11450;39;45;52;106;23;5;2;0;0;0;0;0
120;Obrado;135;-675;4325;11000;39;40;56;109;20;5;1;0;0;0;0;0
121;pale-rider;135;225;3725;10150;49;35;51;91;36;8;0;0;0;0;0;0
122;Datojava;134;-350;3900;10200;46;40;48;101;23;9;1;0;0;0;0;0
123;unified38;134;-625;4025;10600;43;32;59;103;23;7;1;0;0;0;0;0
124;PokerAJ_2010;134;-350;4950;13400;50;47;37;100;21;13;0;0;0;0;0;0
125;WALYANISW;134;-250;3550;8900;50;34;50;106;23;5;0;0;0;0;0;0
126;Zagpak;133;675;6625;18150;53;46;34;101;18;12;2;0;0;0;0;0
127;grenouille28;133;500;3400;9450;55;43;35;96;21;16;0;0;0;0;0;0
128;LucAS nOOb;132;-500;4650;12300;46;51;35;102;23;5;2;0;0;0;0;0
129;Jeff 21 Rima;131;-1100;5100;12350;42;51;38;110;18;2;1;0;0;0;0;0
130;LULUBES;131;-825;4875;12250;48;45;38;105;17;9;0;0;0;0;0;0
131;HOBA;131;1225;3975;12150;45;46;40;94;23;12;1;1;0;0;0;0
133;blackriver_7;130;-550;3300;8450;39;58;33;104;16;10;0;0;0;0;0;0
134;Potchozer;129;-100;3600;9050;50;41;38;103;17;9;0;0;0;0;0;0
135;dadoublack75;127;-450;4100;11400;45;42;40;94;17;15;1;0;0;0;0;0
136;omahalpha;126;-25;4425;11600;45;43;38;99;19;7;1;0;0;0;0;0
137;legende464;126;-450;4650;12600;45;38;43;98;13;14;1;0;0;0;0;0
138;Formule92;126;-500;3150;8000;41;48;37;101;18;6;1;0;0;0;0;0
139;Lovelove1307;125;-300;3800;9900;41;33;51;95;22;7;1;0;0;0;0;0
140;gueulderak;125;1225;4875;16600;50;37;38;87;23;12;2;0;1;0;0;0
141;FUN-FISHING;125;-75;3175;9200;42;44;39;89;23;9;4;0;0;0;0;0
142;OpenMinD34d;125;2000;3950;12700;54;35;36;97;18;9;0;0;1;0;0;0
143;y-nesta-r;124;-775;3325;8500;46;46;32;97;21;6;0;0;0;0;0;0
144;Awawazerr;124;-925;4075;10100;42;37;45;101;12;11;0;0;0;0;0;0
145;SpinTopreg;124;-1000;6200;16500;39;44;41;91;25;8;0;0;0;0;0;0
146;Easy.X;123;-575;3775;10200;41;43;39;87;26;9;1;0;0;0;0;0
147;JRRST;123;-1150;3400;8850;33;45;45;92;24;6;1;0;0;0;0;0
148;nrv69100;122;-600;3350;8850;38;42;42;92;21;9;0;0;0;0;0;0
149;jtetank;122;-150;3500;9100;45;35;42;96;17;8;1;0;0;0;0;0
150;SAMSHAGIRL;122;-1725;4925;12600;33;41;48;97;17;7;1;0;0;0;0;0
151;DKarolis;122;100;3300;8250;50;41;31;98;17;7;0;0;0;0;0;0
152;rokilamoule;121;-325;4525;11650;38;43;40;95;18;8;0;0;0;0;0;0
153;doowie2a;120;-600;3300;8750;34;48;38;93;17;9;1;0;0;0;0;0
154;hachibalde;119;925;3125;8700;55;33;31;84;25;9;1;0;0;0;0;0
155;fario69;119;-200;3100;8200;45;51;23;91;16;12;0;0;0;0;0;0
156;zizmax;119;-125;3975;9300;46;36;37;100;15;4;0;0;0;0;0;0
157;KhaleesiFTW;118;-750;2950;7650;36;45;37;95;13;9;1;0;0;0;0;0
158;Calma;118;50;3750;9650;47;30;41;94;13;11;0;0;0;0;0;0
159;Lanesthesist;117;-75;3575;9350;44;44;29;91;17;8;1;0;0;0;0;0
160;oumi26;117;-575;3575;9350;40;42;35;90;20;5;2;0;0;0;0;0
161;tchacacaboom;117;-850;3050;7550;37;35;45;96;14;7;0;0;0;0;0;0
162;un billet;117;0;2950;7600;42;46;29;92;18;7;0;0;0;0;0;0
163;dersim93000;117;400;3250;8600;45;38;34;93;17;5;2;0;0;0;0;0
164;BienTravail;116;400;2900;7400;51;36;29;93;14;9;0;0;0;0;0;0
165;Chris5751575;115;425;4025;11500;48;42;25;79;26;9;1;0;0;0;0;0
166;ShipforBoobs;115;250;2900;7700;45;31;39;84;24;7;0;0;0;0;0;0
167;leblond55;114;-775;3125;7550;37;41;36;92;20;2;0;0;0;0;0;0
168;nisharko;113;-625;2875;7050;39;30;44;90;20;3;0;0;0;0;0;0
169;abdennourrr;113;-200;2850;8600;37;46;30;81;18;11;2;1;0;0;0;0
170;TIREX01;112;-475;4075;12100;32;36;44;85;10;13;4;0;0;0;0;0
171;maxsouzback;111;300;3800;9850;50;30;31;87;18;5;1;0;0;0;0;0
172;paco30220;110;225;3325;8900;40;35;35;88;17;3;2;0;0;0;0;0
173;fbi86;110;-1300;3250;8600;27;43;40;88;14;6;1;1;0;0;0;0
174;tonyno gypsi;110;-650;3500;8850;36;44;30;85;19;6;0;0;0;0;0;0
175;chazinho;109;100;3750;11200;45;39;25;84;11;12;1;1;0;0;0;0
176;freddoc70;109;-775;2975;8050;30;43;36;84;17;7;1;0;0;0;0;0
177;Lapiche;109;-75;2725;7450;40;43;26;79;22;7;1;0;0;0;0;0
178;dedepierre22;109;-825;3875;10000;37;39;33;89;11;7;2;0;0;0;0;0
179;G4NG B4NG;109;1200;4800;13150;47;30;32;82;14;13;0;0;0;0;0;0
180;chrisdav33;109;100;3350;8550;43;24;42;86;17;4;2;0;0;0;0;0
181;LoozAmaaX;108;50;2700;7200;38;37;33;79;22;7;0;0;0;0;0;0
182;Jupy973;108;-1500;4100;10800;27;33;48;82;18;7;1;0;0;0;0;0
183;tony30133;108;-475;3275;8900;36;35;37;80;19;7;2;0;0;0;0;0
184;grandguignol;107;19075;4375;261050;35;35;37;83;17;6;0;0;0;0;0;1
185;Djoules59;106;225;2675;6400;45;37;24;85;21;0;0;0;0;0;0;0
186;winafish_8z;106;-50;3950;9950;40;42;24;83;20;3;0;0;0;0;0;0
187;-LuCh0-;106;-1050;3400;8900;29;40;37;81;16;8;1;0;0;0;0;0
188;Chinois76200;106;225;3075;8050;39;34;33;83;15;7;1;0;0;0;0;0
189;Htroie;106;-300;3150;9100;32;35;39;73;20;13;0;0;0;0;0;0
190;TIMES SQUARE;104;-600;3650;9500;35;30;39;79;17;8;0;0;0;0;0;0
191;Lucas1604;104;450;2600;6850;45;31;28;83;9;12;0;0;0;0;0;0
192;Sofdou59;104;-575;2925;7550;36;24;44;84;10;9;1;0;0;0;0;0
193;moringoo;104;-400;2900;8050;31;35;38;76;19;7;2;0;0;0;0;0
194;SEB1427;104;125;3125;8400;39;20;45;73;24;7;0;0;0;0;0;0
195;zeroneuf;103;-200;2700;7250;33;36;34;78;17;7;1;0;0;0;0;0
196;sguzinho;103;-425;2925;7450;32;37;34;80;18;5;0;0;0;0;0;0
197;78Po45;103;-625;3625;10100;33;31;39;74;22;5;1;1;0;0;0;0
198;lolo02r;102;-800;3200;9000;29;29;44;72;21;9;0;0;0;0;0;0
199;xamarol;102;-1225;3275;8450;29;40;33;78;18;6;0;0;0;0;0;0
200;77OKLM77;102;-525;3175;9000;26;27;49;72;19;9;2;0;0;0;0;0
201;Bentho54136;102;350;2550;7150;34;28;40;75;20;6;0;1;0;0;0;0
202;Fifoudu13;102;-525;3775;10350;32;25;45;71;23;8;0;0;0;0;0;0
203;redflower;102;100;3450;8250;45;30;27;85;14;3;0;0;0;0;0;0
204;cecepedro55;101;250;3650;10400;39;36;26;74;15;11;1;0;0;0;0;0
205;lifskikda;101;-575;2875;7750;30;28;43;73;21;7;0;0;0;0;0;0
206;Clash6303;101;-500;2900;7450;34;32;35;78;19;4;0;0;0;0;0;0
207;lavidaLoca.;101;425;3575;9600;42;30;29;73;21;7;0;0;0;0;0;0
208;nellsses013;100;150;2500;7150;36;30;34;69;21;9;1;0;0;0;0;0
209;BigUpAA;100;100;2750;7850;36;23;41;68;21;11;0;0;0;0;0;0
