rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
39;Mesja33;92;1800;9200;25400;40;25;27;66;17;9;0;0;0;0;0;0
40;lapaesana83;90;-200;9000;21600;34;21;35;73;16;1;0;0;0;0;0;0
41;Gini2a;89;-5900;8900;22000;15;46;28;75;9;4;1;0;0;0;0;0
42;Blackiller00;88;-1200;8800;22000;32;26;30;72;12;3;1;0;0;0;0;0
43;The kingO;86;-200;8600;22800;31;33;22;65;16;4;1;0;0;0;0;0
45;Virenque37;85;-900;8500;21600;33;27;25;70;9;5;1;0;0;0;0;0
46;MaCyLia8484;84;1400;8400;22200;37;20;27;62;17;5;0;0;0;0;0;0
47;Ding68;76;-200;7600;19800;25;20;31;60;9;7;0;0;0;0;0;0
48;U_whine_amax;75;-300;7500;18200;31;16;28;63;8;4;0;0;0;0;0;0
49;LeCheikh KDO;74;1000;7400;19200;32;24;18;58;12;3;1;0;0;0;0;0
50;bobbyyy;72;-1200;7200;18800;21;33;18;55;14;2;1;0;0;0;0;0
51;sunny_flower;69;300;6900;18400;26;19;24;52;11;6;0;0;0;0;0;0
52;nono697;67;-900;6700;16400;21;18;28;55;9;3;0;0;0;0;0;0
53;1FlipMore;67;1300;6700;17600;28;23;16;52;11;3;1;0;0;0;0;0
54;lbl57100;66;600;6600;17200;24;15;27;52;10;3;1;0;0;0;0;0
55;11bRG;65;900;6500;18800;25;29;11;43;15;7;0;0;0;0;0;0
56;jbdu11000;65;300;6500;18800;26;15;24;46;11;7;1;0;0;0;0;0
57;Vi1MetrTaTet;65;1500;6500;18800;28;18;19;45;11;9;0;0;0;0;0;0
58;Tqpette;64;-2200;6400;18000;17;28;19;45;12;7;0;0;0;0;0;0
59;Benmc24;64;-1400;6400;16600;21;16;27;50;9;5;0;0;0;0;0;0
60;EN_VACANCES;63;1500;6300;15800;30;13;20;51;8;4;0;0;0;0;0;0
61;herrerorct83;61;-300;6100;15800;21;23;17;45;14;2;0;0;0;0;0;0
62;Jupy973;60;-1000;6000;16200;18;17;25;45;9;6;0;0;0;0;0;0
63;DesperHate;59;100;5900;14800;20;24;15;48;7;4;0;0;0;0;0;0
64;bnak;59;-1100;5900;16000;17;24;18;44;9;6;0;0;0;0;0;0
65;Tony_Cmister;58;400;5800;16600;19;23;16;40;11;7;0;0;0;0;0;0
66;Mainna;58;-1000;5800;14600;16;19;23;45;11;2;0;0;0;0;0;0
67;klkako07;58;-600;5800;15000;22;19;17;47;7;3;1;0;0;0;0;0
68;Tire-fesses;57;300;5700;15400;19;19;19;42;12;2;1;0;0;0;0;0
69;snatch290;57;700;5700;14600;23;14;20;46;6;5;0;0;0;0;0;0
70;nayalo;57;-500;5700;16200;20;9;28;41;10;5;1;0;0;0;0;0
71;bloutoussse;56;-2000;5600;13400;16;28;12;48;5;3;0;0;0;0;0;0
72;Krach34;56;-1600;5600;15200;18;23;15;44;4;8;0;0;0;0;0;0
73;la sensue;55;-100;5500;14000;17;19;19;44;7;4;0;0;0;0;0;0
74;yldowlogh;55;-700;5500;13800;19;18;18;44;8;3;0;0;0;0;0;0
75;Picciotto;53;-1500;5300;14000;15;26;12;39;11;3;0;0;0;0;0;0
76;MAYFAIRW1K;52;-1200;5200;14400;14;22;16;38;8;6;0;0;0;0;0;0
77;tiwi60;52;-200;5200;14800;16;19;17;35;12;5;0;0;0;0;0;0
78;WAM888;52;400;5200;14000;22;19;11;39;8;5;0;0;0;0;0;0
79;ALaRetraite;51;100;5100;13600;22;10;19;38;9;4;0;0;0;0;0;0
80;NicoFloflo;50;0;5000;15400;16;18;16;32;11;6;1;0;0;0;0;0
81;nico-malab;50;-600;5000;12200;20;13;17;39;11;0;0;0;0;0;0;0
