rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
48;lelimier57;104;400;10400;29000;36;33;35;74;19;11;0;0;0;0;0;0
49;Akhym94;104;600;10400;26600;43;33;28;81;17;6;0;0;0;0;0;0
50;StillStay;103;-2300;10300;26800;33;31;39;79;17;7;0;0;0;0;0;0
51;_All4PokR_;101;900;10100;28600;36;26;39;75;19;5;1;1;0;0;0;0
53;zippo3;98;600;9800;24600;37;26;35;77;17;4;0;0;0;0;0;0
55;mika3101;95;-700;9500;27200;28;31;36;75;10;7;2;1;0;0;0;0
56;FB-NoahSport;95;-1500;9500;26200;30;39;26;73;12;8;2;0;0;0;0;0
57;Armani78520;92;-1000;9200;23000;34;19;39;73;15;4;0;0;0;0;0;0
58;le_sAAbreur;89;1900;8900;26000;38;23;28;62;17;8;2;0;0;0;0;0
59;MaCyLia8484;86;-2400;8600;21400;25;28;33;69;13;4;0;0;0;0;0;0
60;PaKaiKai;85;-1300;8500;22600;27;24;34;65;12;8;0;0;0;0;0;0
61;DagheGOUTTE;83;2300;8300;23000;35;28;20;63;10;9;1;0;0;0;0;0
62;steflush62;83;-100;8300;21000;35;21;27;67;10;6;0;0;0;0;0;0
63;alinou53;82;-2200;8200;22000;22;29;31;62;12;8;0;0;0;0;0;0
64;Verneuil;80;-600;8000;20600;25;32;23;62;13;5;0;0;0;0;0;0
65;nico-malab;79;-1700;7900;22800;21;25;33;56;13;9;1;0;0;0;0;0
66;windguru14;78;400;7800;20400;32;21;25;60;12;6;0;0;0;0;0;0
69;jvetous;71;-500;7100;20200;23;19;29;50;12;9;0;0;0;0;0;0
70;mimo-13-;70;-600;7000;18400;23;15;32;57;6;6;1;0;0;0;0;0
71;siestoboulot;70;2000;7000;18600;33;18;19;56;7;6;1;0;0;0;0;0
72;JeanLuc123;69;700;6900;19800;28;19;22;48;12;9;0;0;0;0;0;0
73;Julvar2210;68;-1600;6800;17800;22;22;24;51;13;4;0;0;0;0;0;0
74;LeCheikh KDO;65;500;6500;16400;27;23;15;52;9;4;0;0;0;0;0;0
75;Tony_Cmister;65;700;6500;18200;24;20;21;51;9;4;0;1;0;0;0;0
76;doudz93;64;-1000;6400;17800;21;20;23;50;10;3;0;1;0;0;0;0
77;not_dead;64;-1200;6400;16800;20;21;23;48;12;4;0;0;0;0;0;0
78;ChibreAcier7;63;-100;6300;18400;24;19;20;47;10;5;0;1;0;0;0;0
79;AAnus Etroit;62;0;6200;15600;25;16;21;50;8;4;0;0;0;0;0;0
80;11bRG;60;-1800;6000;16400;17;29;14;45;8;7;0;0;0;0;0;0
81;1flip 2win;60;600;6000;17400;22;22;16;42;11;6;1;0;0;0;0;0
82;Aardvark;59;-900;5900;16000;18;12;29;40;17;2;0;0;0;0;0;0
83;ibra93450;59;-300;5900;15000;24;15;20;48;8;2;1;0;0;0;0;0
84;jungle julia;58;0;5800;13800;23;19;16;47;11;0;0;0;0;0;0;0
85;Thx Teerak;58;1200;5800;16600;25;17;16;39;13;6;0;0;0;0;0;0
86;Excaliburne.;58;1200;5800;21200;25;14;19;39;12;6;0;0;1;0;0;0
87;ATHOMIIIK;56;0;5600;14800;22;18;16;43;8;5;0;0;0;0;0;0
88;Nanunhio80;55;-2100;5500;15200;12;16;27;44;3;7;1;0;0;0;0;0
89;Kobianchi;55;100;5500;14600;20;18;17;41;10;4;0;0;0;0;0;0
90;Pyroman_74;54;-1800;5400;14000;15;19;20;41;10;3;0;0;0;0;0;0
92;_SperK_;52;-600;5200;13600;16;17;19;39;10;3;0;0;0;0;0;0
93;Brunette_25;51;1100;5100;14200;23;13;15;38;6;7;0;0;0;0;0;0
94;M4ngeDuCrabe;51;500;5100;14800;18;14;19;35;9;7;0;0;0;0;0;0
95;relax1109;50;800;5000;14600;17;15;18;34;9;7;0;0;0;0;0;0
96;tarzan57430;50;-800;5000;13200;17;19;14;38;8;4;0;0;0;0;0;0
97;adopteunbet;50;400;5000;12600;22;13;15;40;7;3;0;0;0;0;0;0
99;MorX13;50;-400;5000;13000;17;16;17;37;11;2;0;0;0;0;0;0
