rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
62;LesProblems;199;-675;9625;25000;75;53;71;154;34;9;2;0;0;0;0;0
63;gaybel;198;525;5075;14150;80;73;45;147;28;22;1;0;0;0;0;0
64;panny37;197;-1575;5725;14950;59;48;90;149;36;12;0;0;0;0;0;0
65;bishop74270;196;525;5725;15250;79;67;50;147;33;15;1;0;0;0;0;0
66;grenat57525;195;-25;5175;13900;76;68;51;141;39;15;0;0;0;0;0;0
67;nkimhoangkie;193;-425;4825;14100;59;71;63;149;23;19;1;0;1;0;0;0
68;AndriusP7;192;-1200;4800;11450;61;85;46;163;21;8;0;0;0;0;0;0
69;FalconX;187;275;5475;15150;75;63;49;132;39;12;4;0;0;0;0;0
70;leila540;182;50;6050;16650;68;53;61;134;31;16;1;0;0;0;0;0
72;Traztaroot57;181;75;4875;12900;72;60;49;134;35;12;0;0;0;0;0;0
73;Akhym94;180;50;7000;19750;64;62;54;126;40;12;2;0;0;0;0;0
74;Fenix_21;179;-350;5050;13500;65;59;55;139;28;10;2;0;0;0;0;0
75;OhMaWiwi;179;-1300;6300;17500;59;67;53;140;21;14;3;1;0;0;0;0
76;fario69;179;675;4725;12750;74;69;36;136;27;15;1;0;0;0;0;0
78;iaia;174;-575;4725;12650;54;65;55;133;26;14;1;0;0;0;0;0
79;Naaddiinne;173;-525;4325;13200;53;64;56;124;36;11;0;1;1;0;0;0
80;bryan bolt;170;500;5000;14500;61;45;64;125;27;14;3;1;0;0;0;0
81;Renatojunior;167;-100;4800;13500;53;45;69;120;32;14;0;1;0;0;0;0
82;Negreanuts;167;-825;4475;11350;56;59;52;134;25;8;0;0;0;0;0;0
83;HfC_LoVeR;167;225;4175;11300;66;57;44;128;21;17;1;0;0;0;0;0
84;Petit doume;167;-375;5375;14250;57;36;74;130;25;12;0;0;0;0;0;0
85;Easyrev;167;-500;4550;13250;60;53;54;132;24;9;0;1;1;0;0;0
86;Bimbe;167;225;5575;15050;63;48;56;123;32;11;1;0;0;0;0;0
87;Tigrouwood1;166;3425;4425;16800;52;64;50;120;34;11;0;0;0;1;0;0
88;LaCestTrop;164;-375;5025;17350;57;51;56;129;27;7;0;0;0;1;0;0
91;le tcho 85;163;275;4675;12150;60;52;51;129;23;10;1;0;0;0;0;0
92;yves kylian;163;-975;5275;13800;49;56;58;128;23;11;1;0;0;0;0;0
93;paschaa0087;160;450;4000;10750;62;48;50;122;30;6;1;1;0;0;0;0
94;SuperTokard;160;-325;4225;12050;49;46;65;113;27;20;0;0;0;0;0;0
95;munegu57;158;875;5125;13650;68;43;47;119;26;13;0;0;0;0;0;0
96;romainrn;158;875;6475;18150;57;53;48;119;23;13;3;0;0;0;0;0
97;-mr smith55-;156;-800;3900;10000;46;50;60;122;24;10;0;0;0;0;0;0
98;WERZOU;156;-750;5550;14900;54;51;51;116;28;12;0;0;0;0;0;0
99;_CaLviN_;155;400;4050;15800;58;61;36;112;29;13;0;0;0;1;0;0
100;guimlyy;154;-25;6025;16750;46;51;57;114;26;12;2;0;0;0;0;0
101;MalcatAAnho1;154;400;7300;21100;52;46;56;114;26;11;2;1;0;0;0;0
102;Pgergo11;153;-475;3825;9500;58;57;38;122;25;6;0;0;0;0;0;0
103;IamHaku;151;-425;6975;18500;53;57;41;113;29;8;1;0;0;0;0;0
104;Plakeslke;151;-975;7475;19050;52;39;60;119;23;9;0;0;0;0;0;0
105;M.G51;150;-100;4250;11700;57;48;45;110;23;16;1;0;0;0;0;0
106;DiLeonardo;147;1450;7300;20350;69;46;32;111;23;11;1;1;0;0;0;0
108;MM18;146;-725;5175;14000;51;43;52;105;34;7;0;0;0;0;0;0
109;Taubira;145;-650;3650;9200;49;49;47;114;24;7;0;0;0;0;0;0
110;9pressure9;145;425;3675;10400;58;39;48;101;31;12;1;0;0;0;0;0
112;alessandro..;144;-700;5300;14300;45;43;56;110;20;13;1;0;0;0;0;0
113;jayjay34990;144;75;3725;9700;56;42;46;109;27;8;0;0;0;0;0;0
114;Slime1;143;550;7150;19000;55;36;52;107;27;8;1;0;0;0;0;0
115;milla69;143;-800;3700;9600;43;42;58;109;27;7;0;0;0;0;0;0
116;Pumking;142;850;3550;9850;63;28;51;113;19;7;1;2;0;0;0;0
117;TheoWach;142;-100;4850;13800;46;35;61;103;27;9;2;1;0;0;0;0
118;TOUFIK76;141;-900;4200;11700;44;48;49;101;29;11;0;0;0;0;0;0
119;lavinia83;141;-675;3525;9250;45;49;47;111;20;8;2;0;0;0;0;0
120;Datura91;141;-325;4775;13650;46;46;49;97;31;12;1;0;0;0;0;0
121;siddd;141;350;7050;18600;55;36;50;105;27;9;0;0;0;0;0;0
122;ChibreAcier7;139;250;6650;16700;53;57;29;110;21;8;0;0;0;0;0;0
123;Emberiza;138;-800;3550;9600;43;49;46;102;24;11;1;0;0;0;0;0
124;V1rOgn3;138;-1125;5025;13000;47;54;37;111;20;6;1;0;0;0;0;0
126;sidney04120;138;-250;3550;9300;53;51;34;110;17;9;2;0;0;0;0;0
127;hugowinamax;137;25;4425;12800;46;48;43;94;30;10;3;0;0;0;0;0
128;Jupy973;136;-875;4825;13600;45;45;46;99;24;12;1;0;0;0;0;0
129;SylvainB01;135;-225;4225;10500;48;37;50;109;17;9;0;0;0;0;0;0
130;freddoc70;135;-1400;4050;10700;37;48;50;102;23;9;1;0;0;0;0;0
131;ALaRetraite;134;300;6700;16200;55;27;52;114;12;8;0;0;0;0;0;0
132;virgie79;134;-125;4575;14600;45;38;51;92;27;10;4;1;0;0;0;0
133;marcaurel79;134;-600;4600;12850;44;56;34;96;27;9;2;0;0;0;0;0
134;loloche8888;133;-525;3475;9250;40;35;58;99;26;6;2;0;0;0;0;0
135;drake5;133;-250;3400;8800;53;39;41;107;17;7;2;0;0;0;0;0
136;PAN PAN QQ;133;-25;5625;16250;48;45;40;96;21;14;1;1;0;0;0;0
137;1_ticket_plz;133;450;5800;14200;57;37;39;113;11;8;1;0;0;0;0;0
138;zorosky;133;750;3750;10750;58;41;34;97;20;14;1;1;0;0;0;0
139;keikogi;132;-175;3575;9000;51;33;48;105;21;5;1;0;0;0;0;0
142;mAD le BaRGe;130;-675;3625;9600;41;43;46;98;21;11;0;0;0;0;0;0
143;enidron76;130;425;3875;11350;53;33;44;95;25;8;1;1;0;0;0;0
144;wina-30;128;-25;3425;9050;50;32;46;101;18;8;1;0;0;0;0;0
145;alicia1204;128;-150;3250;8450;43;40;45;108;7;10;3;0;0;0;0;0
146;Gincoca35;128;375;5975;17150;49;37;42;85;32;9;2;0;0;0;0;0
147;Rest trankil;127;-825;3225;8950;37;46;44;94;21;10;2;0;0;0;0;0
148;babas8;125;-450;3450;10000;41;46;38;89;25;9;1;1;0;0;0;0
149;diaoulruz;125;-275;3675;10050;48;38;39;97;18;8;1;1;0;0;0;0
150;Deejaysam;125;-950;3500;9400;32;48;45;98;14;11;2;0;0;0;0;0
151;padon14;122;-150;3050;7900;42;45;35;95;20;6;1;0;0;0;0;0
152;Super Red;121;-100;3600;9200;44;34;43;93;20;8;0;0;0;0;0;0
153;TiSoJuTo;121;-775;3275;8450;40;40;41;92;23;5;1;0;0;0;0;0
154;tank007;121;700;3800;10300;52;31;38;90;17;14;0;0;0;0;0;0
155;delvik;120;925;3275;9650;50;41;29;85;22;11;2;0;0;0;0;0
156;Merci quiiii;119;-400;3000;8050;44;34;41;94;16;8;0;1;0;0;0;0
157;Ba88con;119;400;5900;16400;43;46;30;81;29;9;0;0;0;0;0;0
158;leblond55;119;500;3650;10300;44;28;47;90;19;7;3;0;0;0;0;0
159;.FUNNYFISH.;119;425;2975;7550;52;40;27;93;20;6;0;0;0;0;0;0
160;Raf266;118;1950;4400;11800;55;33;30;89;19;10;0;0;0;0;0;0
161;Julien4731;118;-750;4900;14750;35;35;48;79;28;10;0;0;1;0;0;0
162;jumo57;117;0;3550;9050;46;40;31;90;19;8;0;0;0;0;0;0
163;Hayspacha;117;-600;3450;9550;38;28;51;89;14;12;2;0;0;0;0;0
164;jeny47cool;117;575;3525;9900;46;42;29;84;22;10;1;0;0;0;0;0
165;_SperK_;116;-125;4625;12550;44;39;33;90;20;5;0;1;0;0;0;0
166;RiVeRShArK15;116;-50;3550;9200;48;37;31;91;19;4;2;0;0;0;0;0
167;Armani78520;115;-300;4250;11850;34;53;28;90;17;5;2;1;0;0;0;0
168;k1fry27;115;425;3275;8850;48;43;24;85;22;6;2;0;0;0;0;0
169;Tootsyyy;114;-875;3125;9050;30;39;45;76;25;13;0;0;0;0;0;0
170;Jphi84;114;-825;3275;8450;34;46;34;91;15;7;1;0;0;0;0;0
171;SCOFIELD0413;113;325;3025;8450;46;36;31;86;16;9;1;1;0;0;0;0
173;Wovenhand;112;250;2800;7300;45;33;34;90;10;12;0;0;0;0;0;0
174;pablo8413;112;-400;2900;7800;36;41;35;82;21;9;0;0;0;0;0;0
175;Alesmith;111;-1800;4550;11350;29;50;32;91;13;7;0;0;0;0;0;0
176;jerome83;111;-325;2775;7300;38;35;38;85;19;6;1;0;0;0;0;0
177;Gini2a;111;-550;5550;14800;37;45;29;85;17;8;1;0;0;0;0;0
178;FeLiNFer-AS;110;-550;3700;9800;38;38;34;84;18;7;1;0;0;0;0;0
179;PSG1118;109;-100;3950;11800;39;39;31;68;28;11;2;0;0;0;0;0
180;Hello-Kitty1;109;-925;3525;9200;32;39;38;84;16;9;0;0;0;0;0;0
181;badbeatland.;109;-1075;4875;12800;34;41;34;81;21;7;0;0;0;0;0;0
182;Shurky;109;-100;3350;7950;42;40;27;91;15;3;0;0;0;0;0;0
183;IBO32;108;500;3350;8900;42;28;38;81;19;6;2;0;0;0;0;0
184;momovalentin;108;200;3050;8750;38;32;38;79;15;12;2;0;0;0;0;0
185;Sir lewis;108;-500;3300;8850;36;19;53;78;23;6;1;0;0;0;0;0
186;virgil1911;108;25;3275;8950;43;31;34;74;25;9;0;0;0;0;0;0
187;Filoutch69;108;200;2700;7700;43;33;32;82;15;9;1;1;0;0;0;0
188;brams94600;108;-525;3775;11100;32;35;41;76;20;9;3;0;0;0;0;0
189;Sucre-River;108;250;2700;7000;46;31;31;87;12;8;1;0;0;0;0;0
190;jess.2014;107;-1300;3850;10150;29;26;52;80;19;8;0;0;0;0;0;0
191;MATETALEX13;107;425;4675;12300;40;29;38;81;18;7;1;0;0;0;0;0
192;bibi4638;106;75;2725;8150;35;38;33;74;16;14;2;0;0;0;0;0
193;Inhilikan;105;50;2750;7750;39;33;33;78;17;8;2;0;0;0;0;0
194;SEB1427;105;50;2650;7750;40;28;37;71;21;12;1;0;0;0;0;0
195;DELIOUS50;105;1300;3400;9800;48;26;31;77;20;6;2;0;0;0;0;0
196;stephenlala;104;375;4125;11950;41;32;31;78;15;7;4;0;0;0;0;0
197;Cop-y-33;104;-250;4500;11700;37;35;32;79;19;6;0;0;0;0;0;0
198;gzoulir;103;-75;4125;10300;39;36;28;84;12;7;0;0;0;0;0;0
200;isata;102;-800;3250;8700;28;37;37;79;14;8;1;0;0;0;0;0
201;Patrun50;102;-1325;2925;7350;28;42;32;80;17;5;0;0;0;0;0;0
202;J adooOOoore;101;-900;4300;11750;32;39;30;77;13;9;2;0;0;0;0;0
